frame,time_sec,player_id,x,y,confidence,keypoints,court_region,court_side
5,0.16666666666666666,1,966.19714,666.44934,0.9062657952308655,"[[0.0, 0.0, 0.03515045717358589], [0.0, 0.0, 0.009199563413858414], [0.0, 0.0, 0.02356966957449913], [948.6337280273438, 552.193115234375, 0.6779842376708984], [985.1889038085938, 555.4107666015625, 0.8726420998573303], [927.8314208984375, 577.4649658203125, 0.998149037361145], [999.5738525390625, 582.78564453125, 0.998674750328064], [892.8555908203125, 620.9253540039062, 0.982595682144165], [1038.5224609375, 631.6541137695312, 0.9962469935417175], [870.6439819335938, 651.0609130859375, 0.9146601557731628], [1062.3978271484375, 668.580810546875, 0.9717565774917603], [923.1879272460938, 667.11865234375, 0.9996594190597534], [981.050537109375, 668.96923828125, 0.9996634721755981], [893.3441162109375, 706.797607421875, 0.9979857206344604], [1036.1318359375, 707.009765625, 0.9982128143310547], [855.609619140625, 781.634521484375, 0.9899090528488159], [1063.4166259765625, 781.476318359375, 0.9900896549224854]]",Middle,Right
5,0.16666666666666666,2,811.21985,590.94244,0.7184303402900696,"[[0.0, 0.0, 0.25193023681640625], [0.0, 0.0, 0.061528004705905914], [0.0, 0.0, 0.1615752875804901], [0.0, 0.0, 0.2502698302268982], [877.0908203125, 469.468505859375, 0.8402184247970581], [831.1946411132812, 490.35858154296875, 0.9979264736175537], [878.63623046875, 497.5362854003906, 0.9770745635032654], [790.9034423828125, 512.5745239257812, 0.9823644161224365], [876.8468627929688, 520.9063720703125, 0.5918810367584229], [759.6963500976562, 548.8876953125, 0.8979461789131165], [0.0, 0.0, 0.365299254655838], [816.6956176757812, 575.5786743164062, 0.9993618130683899], [847.6024169921875, 578.070068359375, 0.9976988434791565], [824.2083740234375, 641.2208251953125, 0.9987624883651733], [861.4659423828125, 642.9367065429688, 0.9941067695617676], [805.402099609375, 702.1082153320312, 0.9958840012550354], [842.2376708984375, 696.3848876953125, 0.9853370785713196]]",Middle,Left
6,0.2,1,970.0352,667.3772,0.9002518653869629,"[[0.0, 0.0, 0.04295822232961655], [0.0, 0.0, 0.012293105944991112], [0.0, 0.0, 0.030112450942397118], [973.9500732421875, 548.0911865234375, 0.7255181670188904], [1009.0313720703125, 552.0870361328125, 0.8922529220581055], [950.31494140625, 574.9791259765625, 0.9982576966285706], [1022.8492431640625, 582.2796630859375, 0.9988478422164917], [912.5491333007812, 622.22216796875, 0.9807139039039612], [1058.5784912109375, 633.8802490234375, 0.995995044708252], [889.6887817382812, 657.9358520507812, 0.9028037786483765], [1082.5809326171875, 679.2852172851562, 0.9670102596282959], [937.5426635742188, 662.706787109375, 0.9996077418327332], [995.61962890625, 666.3605346679688, 0.9996194839477539], [905.48779296875, 703.33642578125, 0.9975548386573792], [1048.2230224609375, 710.8356323242188, 0.9978442192077637], [861.4685668945312, 774.5482177734375, 0.9879127144813538], [1067.0029296875, 785.7533569335938, 0.9881229996681213]]",Middle,Right
6,0.2,2,823.78766,586.3186,0.7571823596954346,"[[0.0, 0.0, 0.4589981436729431], [0.0, 0.0, 0.13039082288742065], [0.0, 0.0, 0.3725450932979584], [0.0, 0.0, 0.2853948771953583], [879.992919921875, 470.1123962402344, 0.8751316070556641], [836.4127807617188, 489.1639709472656, 0.9955980181694031], [883.23583984375, 500.2198486328125, 0.9820392727851868], [792.235595703125, 510.21942138671875, 0.9492478966712952], [875.5892333984375, 532.5540771484375, 0.7114566564559937], [771.5357666015625, 533.8536376953125, 0.809893012046814], [0.0, 0.0, 0.4792979657649994], [818.877197265625, 571.2803955078125, 0.9972273707389832], [851.7578125, 575.310302734375, 0.9943968057632446], [827.46044921875, 634.9813232421875, 0.9934036135673523], [878.610107421875, 639.4353637695312, 0.9848372340202332], [804.863037109375, 697.8138427734375, 0.9810742735862732], [874.6279296875, 699.439208984375, 0.9614955186843872]]",Middle,Left
7,0.23333333333333334,1,979.11426,665.0707,0.913174569606781,"[[0.0, 0.0, 0.07571423053741455], [0.0, 0.0, 0.021704435348510742], [0.0, 0.0, 0.052652694284915924], [998.5592651367188, 542.5317993164062, 0.7081995010375977], [1033.154541015625, 547.4243774414062, 0.9031097292900085], [976.0281372070312, 569.4619140625, 0.9983408451080322], [1048.660888671875, 580.86865234375, 0.9985225796699524], [933.605224609375, 616.4102783203125, 0.9848065972328186], [1082.0986328125, 636.278076171875, 0.9942898750305176], [903.6527709960938, 650.3527221679688, 0.931172788143158], [1102.5111083984375, 678.6231689453125, 0.9633483290672302], [959.637451171875, 660.9901123046875, 0.9995260238647461], [1015.6224365234375, 666.134521484375, 0.9994726777076721], [926.2922973632812, 703.6672973632812, 0.9975117444992065], [1055.671630859375, 714.7667846679688, 0.9973130822181702], [864.8187255859375, 771.685302734375, 0.9875314831733704], [1065.7557373046875, 786.5294189453125, 0.985689640045166]]",Middle,Right
7,0.23333333333333334,2,828.02454,586.8683,0.8658165335655212,"[[896.192138671875, 469.0271301269531, 0.5417983531951904], [0.0, 0.0, 0.13769522309303284], [0.0, 0.0, 0.4870659410953522], [0.0, 0.0, 0.23837457597255707], [883.868896484375, 470.23858642578125, 0.9280706644058228], [837.0439453125, 488.51776123046875, 0.9960755705833435], [887.2945556640625, 504.5316467285156, 0.9933305382728577], [797.4292602539062, 512.6570434570312, 0.9662947058677673], [886.0223388671875, 545.3643798828125, 0.9334658980369568], [776.4296875, 541.8831787109375, 0.9067163467407227], [874.4888305664062, 561.0734252929688, 0.8384994268417358], [819.916259765625, 572.5223388671875, 0.9983008503913879], [854.779541015625, 580.3764038085938, 0.9975100755691528], [834.6693115234375, 634.2517700195312, 0.995267391204834], [884.0072021484375, 642.732666015625, 0.9921114444732666], [799.5108642578125, 705.1395874023438, 0.9812435507774353], [872.4478759765625, 708.0094604492188, 0.9703237414360046]]",Middle,Left
8,0.26666666666666666,1,988.336,659.98486,0.904283344745636,"[[0.0, 0.0, 0.22289305925369263], [0.0, 0.0, 0.06292077153921127], [0.0, 0.0, 0.16804178059101105], [1023.1435546875, 533.5778198242188, 0.6431970596313477], [1057.9091796875, 539.1838989257812, 0.922408401966095], [998.7496948242188, 561.4302978515625, 0.997646152973175], [1068.55908203125, 575.2674560546875, 0.9977881908416748], [953.1359252929688, 603.3499755859375, 0.979455828666687], [1095.919677734375, 629.3613891601562, 0.9891633987426758], [917.45361328125, 640.3759765625, 0.9319802522659302], [1112.248046875, 677.4278564453125, 0.9516177177429199], [981.3923950195312, 658.422119140625, 0.999011754989624], [1034.194091796875, 663.6611328125, 0.9989161491394043], [941.3366088867188, 706.8865356445312, 0.9963775277137756], [1062.38330078125, 716.2255859375, 0.9958254098892212], [877.8079833984375, 775.5089721679688, 0.9842926859855652], [1072.8897705078125, 786.172119140625, 0.9811215400695801]]",Middle,Right
8,0.26666666666666666,2,840.9108,587.77936,0.8600938320159912,"[[904.5745849609375, 467.30084228515625, 0.7978780269622803], [0.0, 0.0, 0.219471275806427], [898.846923828125, 463.5458679199219, 0.7908547520637512], [0.0, 0.0, 0.20930609107017517], [885.787109375, 470.0613098144531, 0.9766317009925842], [843.3839721679688, 489.60223388671875, 0.9985402822494507], [890.057861328125, 507.8140869140625, 0.9982153177261353], [792.6893310546875, 521.4310302734375, 0.9797645807266235], [890.3167724609375, 559.23583984375, 0.980010449886322], [793.3222045898438, 545.6951904296875, 0.9450246691703796], [870.2334594726562, 569.7772216796875, 0.944101095199585], [827.2874755859375, 574.31884765625, 0.9993855953216553], [861.475830078125, 582.7822265625, 0.9992495179176331], [840.342041015625, 633.7909545898438, 0.9986093044281006], [898.8118286132812, 643.3760986328125, 0.9981389045715332], [802.8245849609375, 706.05908203125, 0.993949294090271], [895.802734375, 712.4199829101562, 0.9916270971298218]]",Middle,Left
9,0.3,1,991.88495,658.0689,0.9039327502250671,"[[0.0, 0.0, 0.22332151234149933], [0.0, 0.0, 0.06300685554742813], [0.0, 0.0, 0.1685953438282013], [1023.144287109375, 533.6266479492188, 0.6433523297309875], [1057.9022216796875, 539.227783203125, 0.9225605726242065], [998.7867431640625, 561.4354858398438, 0.997643768787384], [1068.552490234375, 575.3014526367188, 0.9977927207946777], [953.205322265625, 603.2750244140625, 0.9794759154319763], [1095.983642578125, 629.4098510742188, 0.9892927408218384], [917.480712890625, 640.3414916992188, 0.9321748614311218], [1112.422607421875, 677.73291015625, 0.9521740078926086], [981.4326782226562, 658.3948364257812, 0.9990060925483704], [1034.191650390625, 663.6378173828125, 0.9989110231399536], [941.283447265625, 706.8853759765625, 0.9963261485099792], [1062.209716796875, 716.2395629882812, 0.9957745671272278], [877.7561645507812, 775.4083251953125, 0.9840206503868103], [1072.6884765625, 786.124267578125, 0.9808239936828613]]",Middle,Right
9,0.3,2,845.67694,588.13196,0.8602706789970398,"[[904.6007080078125, 467.3042907714844, 0.7974936962127686], [0.0, 0.0, 0.21885675191879272], [898.8748168945312, 463.55047607421875, 0.7904692888259888], [0.0, 0.0, 0.20890864729881287], [885.801513671875, 470.0512390136719, 0.97664475440979], [843.3642578125, 489.62384033203125, 0.9985367059707642], [890.0606689453125, 507.7861633300781, 0.998212456703186], [792.65673828125, 521.485107421875, 0.979671061038971], [890.3037109375, 559.2180786132812, 0.9799067974090576], [793.4855346679688, 545.600341796875, 0.944732129573822], [870.2140502929688, 569.7567138671875, 0.9437444806098938], [827.3514404296875, 574.392578125, 0.999382495880127], [861.579833984375, 582.8243408203125, 0.9992461204528809], [840.0526123046875, 633.8983764648438, 0.9986011385917664], [898.702880859375, 643.4109497070312, 0.9981269240379333], [802.6649169921875, 706.1226196289062, 0.9939140677452087], [895.8963623046875, 712.4013671875, 0.991575300693512]]",Middle,Left
10,0.3333333333333333,1,1007.0702,653.26746,0.8952203989028931,"[[0.0, 0.0, 0.12411153316497803], [0.0, 0.0, 0.02174277976155281], [0.0, 0.0, 0.10504872351884842], [1044.6402587890625, 521.96826171875, 0.5262014269828796], [1077.237548828125, 529.1624755859375, 0.937676191329956], [1022.364990234375, 551.0411376953125, 0.9985263347625732], [1078.90771484375, 567.421630859375, 0.9990407824516296], [977.6470947265625, 588.6021728515625, 0.985308825969696], [1101.7803955078125, 621.6575927734375, 0.9972796440124512], [938.8027954101562, 623.4706420898438, 0.9427806735038757], [1119.5902099609375, 665.9069213867188, 0.9827883839607239], [993.7620849609375, 645.5473022460938, 0.9997133612632751], [1035.5018310546875, 651.89892578125, 0.9997255206108093], [979.1885986328125, 704.7335815429688, 0.9984017014503479], [1065.47900390625, 715.7247314453125, 0.998557984828949], [916.5192260742188, 771.6231079101562, 0.9909021258354187], [1065.6424560546875, 785.8068237304688, 0.9906932711601257]]",Middle,Right
10,0.3333333333333333,2,853.7253,589.6275,0.8911741375923157,"[[909.6048583984375, 465.0733642578125, 0.8317209482192993], [0.0, 0.0, 0.3000718951225281], [903.5722045898438, 460.2322082519531, 0.8287038803100586], [0.0, 0.0, 0.24935957789421082], [890.0865478515625, 465.24761962890625, 0.9723840951919556], [849.0101318359375, 485.55145263671875, 0.9981179237365723], [898.4899291992188, 502.35150146484375, 0.9980407357215881], [803.0597534179688, 514.9769287109375, 0.9749167561531067], [902.6968994140625, 547.2913818359375, 0.9799812436103821], [803.11083984375, 549.7147827148438, 0.9414830207824707], [893.4523315429688, 566.6006469726562, 0.9475364089012146], [831.2074584960938, 571.6008911132812, 0.9992873072624207], [867.7109375, 579.54541015625, 0.9992069602012634], [838.8863525390625, 632.3634033203125, 0.9985215067863464], [901.177734375, 642.1985473632812, 0.9982126951217651], [802.9229736328125, 705.6755981445312, 0.9945924878120422], [897.23291015625, 714.014404296875, 0.9931046366691589]]",Middle,Left
11,0.36666666666666664,1,1026.4778,652.1404,0.8804447054862976,"[[0.0, 0.0, 0.1336614489555359], [0.0, 0.0, 0.027125660330057144], [0.0, 0.0, 0.10114244371652603], [0.0, 0.0, 0.3909517228603363], [1100.559814453125, 530.9937744140625, 0.8720983862876892], [1044.693115234375, 543.8731079101562, 0.9969473481178284], [1095.5098876953125, 559.3497314453125, 0.9971137046813965], [989.03857421875, 582.0277099609375, 0.9842579364776611], [1106.597412109375, 611.2606201171875, 0.9931735396385193], [949.601806640625, 626.1934814453125, 0.9535579085350037], [1120.734375, 662.0546264648438, 0.9734131693840027], [1014.6380615234375, 637.33251953125, 0.9996212720870972], [1049.01220703125, 644.5238037109375, 0.9995813965797424], [1018.6408081054688, 703.5927734375, 0.9986226558685303], [1075.9530029296875, 716.7113037109375, 0.9984962940216064], [962.390625, 762.4163818359375, 0.9933197498321533], [1065.1168212890625, 778.5426635742188, 0.9921608567237854]]",Middle,Right
11,0.36666666666666664,2,856.6026,589.87726,0.8999636769294739,"[[916.50390625, 462.1239013671875, 0.9213064908981323], [0.0, 0.0, 0.462285578250885], [909.201171875, 457.7963562011719, 0.9271784424781799], [0.0, 0.0, 0.2508310079574585], [894.2183837890625, 465.3463439941406, 0.9828513860702515], [857.046875, 482.7272644042969, 0.9984423518180847], [907.7086181640625, 505.78790283203125, 0.9986166954040527], [819.510986328125, 510.361572265625, 0.9795157313346863], [914.5288696289062, 552.6865234375, 0.9887364506721497], [799.9799194335938, 550.209716796875, 0.9618963003158569], [900.6419677734375, 562.7376708984375, 0.9749098420143127], [834.3372802734375, 572.0827026367188, 0.9993046522140503], [871.2080078125, 583.1177978515625, 0.9992762207984924], [844.4500122070312, 628.2560424804688, 0.9986310601234436], [905.240966796875, 646.334228515625, 0.9984821677207947], [802.40087890625, 698.7723388671875, 0.9949586987495422], [893.47216796875, 717.0167236328125, 0.9938900470733643]]",Middle,Left
12,0.4,1,1044.9553,650.6855,0.8854890465736389,"[[0.0, 0.0, 0.10007859766483307], [0.0, 0.0, 0.011888117529451847], [0.0, 0.0, 0.07561267912387848], [0.0, 0.0, 0.2191157042980194], [1121.0068359375, 521.2031860351562, 0.8663948178291321], [1054.885009765625, 538.7730712890625, 0.9972336888313293], [1114.057373046875, 554.9178466796875, 0.9975740313529968], [1000.5052490234375, 576.874267578125, 0.9889161586761475], [1116.5028076171875, 616.111572265625, 0.9968127608299255], [973.2615966796875, 623.6282348632812, 0.9692779183387756], [1121.2978515625, 670.0650634765625, 0.9879040122032166], [1017.6961669921875, 637.3930053710938, 0.9997627139091492], [1058.529541015625, 644.6134643554688, 0.9997337460517883], [1046.806884765625, 692.6934204101562, 0.9990092515945435], [1111.110107421875, 700.661376953125, 0.9989879727363586], [997.87353515625, 766.4022216796875, 0.9938307404518127], [1089.587646484375, 773.9481201171875, 0.9931133389472961]]",Middle,Right
12,0.4,2,865.0703,589.62714,0.9097713828086853,"[[921.84375, 458.17767333984375, 0.8785237073898315], [0.0, 0.0, 0.3407548666000366], [916.0147705078125, 454.03765869140625, 0.8807730674743652], [0.0, 0.0, 0.2570567727088928], [902.98046875, 460.757568359375, 0.9796496629714966], [859.9405517578125, 479.6734619140625, 0.9987627267837524], [913.619140625, 498.5378723144531, 0.9986737966537476], [827.9232788085938, 514.5150146484375, 0.9831057190895081], [926.31884765625, 548.615966796875, 0.9905779361724854], [812.96923828125, 560.27001953125, 0.9610520601272583], [914.95361328125, 569.3801879882812, 0.9753696322441101], [845.3607177734375, 569.2263793945312, 0.9994856119155884], [885.04150390625, 578.3322143554688, 0.9994344115257263], [843.2022705078125, 632.4900512695312, 0.9985886216163635], [912.3319702148438, 648.62939453125, 0.9984057545661926], [816.2635498046875, 702.764404296875, 0.9939993619918823], [904.5305786132812, 720.8899536132812, 0.9925785660743713]]",Middle,Left
13,0.43333333333333335,1,1058.5378,652.7971,0.8561077117919922,"[[0.0, 0.0, 0.05744152143597603], [0.0, 0.0, 0.011522950604557991], [0.0, 0.0, 0.040236543864011765], [0.0, 0.0, 0.23079954087734222], [1135.7896728515625, 528.7505493164062, 0.7233263850212097], [1072.495361328125, 536.813720703125, 0.9936042428016663], [1126.169189453125, 550.2899169921875, 0.9931938648223877], [1022.9188232421875, 571.7152709960938, 0.9789642095565796], [1118.182861328125, 612.6531372070312, 0.9888983368873596], [997.798583984375, 617.8095092773438, 0.9268797039985657], [1124.3983154296875, 667.7700805664062, 0.9530167579650879], [1032.1307373046875, 639.4569091796875, 0.9992450475692749], [1064.06884765625, 644.966796875, 0.9990703463554382], [1091.362548828125, 691.478271484375, 0.9946253895759583], [1116.5643310546875, 691.4729614257812, 0.9941206574440002], [1064.8701171875, 765.8919067382812, 0.9676056504249573], [1057.2034912109375, 757.8228759765625, 0.9634981751441956]]",Middle,Right
13,0.43333333333333335,2,874.163,588.2106,0.905181348323822,"[[925.2508544921875, 454.9080505371094, 0.7376437783241272], [0.0, 0.0, 0.2097862809896469], [920.0912475585938, 449.8984680175781, 0.7228806018829346], [0.0, 0.0, 0.28687480092048645], [909.0287475585938, 454.6624755859375, 0.9703415036201477], [864.941650390625, 477.67132568359375, 0.9985685348510742], [919.76220703125, 490.4066162109375, 0.9984933137893677], [833.7181396484375, 516.8551635742188, 0.9832229018211365], [934.2980346679688, 536.8094482421875, 0.9886841177940369], [821.7393798828125, 566.1702880859375, 0.9535455107688904], [930.8475341796875, 558.123291015625, 0.9643157720565796], [853.2405395507812, 564.6119384765625, 0.9995393753051758], [892.725830078125, 571.3619384765625, 0.9994694590568542], [846.8710327148438, 634.18701171875, 0.9985388517379761], [914.1181640625, 645.9282836914062, 0.998171329498291], [817.82763671875, 706.0367431640625, 0.992973804473877], [905.3668212890625, 718.162353515625, 0.9907826781272888]]",Middle,Left
