frame,time,x,y,mask_area
190,6.333333333333333,1257,552,633
196,6.533333333333333,1628,435,224
197,6.566666666666666,1627,436,268
198,6.6,1621,467,308
199,6.633333333333334,1615,502,282
200,6.666666666666667,1492,584,771
201,6.7,1456,590,753
202,6.733333333333333,1412,597,696
203,6.766666666666667,1413,596,531
204,6.8,1326,604,554
205,6.833333333333333,1226,611,404
206,6.866666666666666,1217,617,245
207,6.9,1186,613,411
208,6.933333333333334,846,601,531
209,6.966666666666667,894,603,691
210,7.0,1158,617,338
211,7.033333333333333,1148,614,270
212,7.066666666666666,1131,610,386
213,7.1,1117,614,365
214,7.133333333333334,1100,616,260
215,7.166666666666667,1100,616,253
216,7.2,1088,619,304
217,7.233333333333333,1071,630,542
218,7.266666666666667,1060,629,348
219,7.3,1048,639,697
220,7.333333333333333,1046,634,318
221,7.366666666666666,1046,634,296
222,7.4,1038,633,342
223,7.433333333333334,1033,632,328
224,7.466666666666667,1030,631,332
225,7.5,1025,628,383
226,7.533333333333333,1018,626,380
227,7.566666666666666,1019,627,444
228,7.6,1013,627,441
229,7.633333333333334,1003,626,363
230,7.666666666666667,992,628,408
231,7.7,981,630,359
232,7.733333333333333,965,635,403
233,7.766666666666667,965,635,414
234,7.8,951,636,262
235,7.833333333333333,935,639,363
236,7.866666666666666,923,635,544
237,7.9,908,629,357
238,7.933333333333334,897,624,542
239,7.966666666666667,897,625,572
240,8.0,888,612,386
241,8.033333333333333,883,605,441
242,8.066666666666666,875,599,451
243,8.1,870,596,478
244,8.133333333333333,867,595,524
245,8.166666666666666,867,596,538
246,8.2,868,596,490
247,8.233333333333333,869,597,519
248,8.266666666666667,871,600,401
249,8.3,874,604,359
250,8.333333333333334,874,613,469
251,8.366666666666667,873,613,480
252,8.4,876,615,409
253,8.433333333333334,880,613,316
254,8.466666666666667,882,612,321
255,8.5,885,610,408
256,8.533333333333333,885,608,417
257,8.566666666666666,885,608,409
258,8.6,885,609,411
259,8.633333333333333,883,612,395
260,8.666666666666666,880,619,389
261,8.7,871,630,486
262,8.733333333333333,862,643,477
263,8.766666666666667,862,643,471
264,8.8,846,653,304
265,8.833333333333334,823,664,360
266,8.866666666666667,806,660,246
271,9.033333333333333,728,660,357
272,9.066666666666666,691,693,311
273,9.1,664,696,191
274,9.133333333333333,637,696,240
275,9.166666666666666,637,697,246
276,9.2,617,695,235
277,9.233333333333333,607,684,599
278,9.266666666666667,601,675,882
279,9.3,590,662,1566
280,9.333333333333334,597,658,1263
281,9.366666666666667,599,659,1242
282,9.4,583,653,1411
283,9.433333333333334,580,657,1349
284,9.466666666666667,575,668,636
285,9.5,557,656,789
286,9.533333333333333,518,604,3080
287,9.566666666666666,519,606,3282
288,9.6,513,562,1352
292,9.733333333333333,310,787,107
293,9.766666666666667,310,788,165
294,9.8,313,782,189
295,9.833333333333334,296,806,230
297,9.9,431,665,353
298,9.933333333333334,466,633,194
299,9.966666666666667,466,633,189
300,10.0,496,611,224
301,10.033333333333333,520,593,111
302,10.066666666666666,613,457,1493
303,10.1,622,433,1400
304,10.133333333333333,625,423,1311
305,10.166666666666666,625,422,1295
306,10.2,634,426,1112
307,10.233333333333333,647,434,1458
308,10.266666666666667,659,440,1335
309,10.3,676,440,1231
310,10.333333333333334,692,441,1236
311,10.366666666666667,692,441,1235
312,10.4,708,440,1241
313,10.433333333333334,726,441,1842
314,10.466666666666667,744,442,1834
315,10.5,760,447,1809
316,10.533333333333333,792,458,1724
317,10.566666666666666,793,457,1813
318,10.6,829,524,2471
319,10.633333333333333,852,564,1858
320,10.666666666666666,880,636,1051
321,10.7,887,690,1093
322,10.733333333333333,878,709,1046
323,10.766666666666667,878,705,1833
324,10.8,855,703,622
325,10.833333333333334,844,701,435
326,10.866666666666667,835,672,350
327,10.9,840,651,595
328,10.933333333333334,838,647,657
329,10.966666666666667,837,646,736
330,11.0,834,643,786
331,11.033333333333333,734,686,944
332,11.066666666666666,716,695,1208
333,11.1,712,698,1711
334,11.133333333333333,709,702,2144
335,11.166666666666666,710,701,2192
336,11.2,706,705,2671
337,11.233333333333333,702,706,3301
338,11.266666666666667,709,707,1410
339,11.3,700,701,1664
340,11.333333333333334,690,696,2946
341,11.366666666666667,692,688,1925
342,11.4,677,694,1573
343,11.433333333333334,677,679,2002
344,11.466666666666667,676,671,1700
345,11.5,669,670,1758
346,11.533333333333333,653,676,2011
347,11.566666666666666,651,677,2098
348,11.6,631,683,2013
349,11.633333333333333,631,685,1945
350,11.666666666666666,629,686,2689
351,11.7,629,689,2361
352,11.733333333333333,632,691,2219
353,11.766666666666667,632,691,2156
354,11.8,640,692,1662
355,11.833333333333334,637,698,2522
356,11.866666666666667,642,704,2202
357,11.9,647,712,2114
358,11.933333333333334,648,724,1439
359,11.966666666666667,647,725,1360
360,12.0,647,733,934
361,12.033333333333333,645,749,293
366,12.2,621,757,221
367,12.233333333333333,609,761,309
368,12.266666666666667,594,765,264
369,12.3,575,768,369
370,12.333333333333334,552,770,348
371,12.366666666666667,552,770,329
372,12.4,532,774,316
373,12.433333333333334,516,778,200
374,12.466666666666667,500,780,173
375,12.5,487,783,155
376,12.533333333333333,472,786,101
377,12.566666666666666,472,787,95
378,12.6,459,787,102
379,12.633333333333333,440,783,177
380,12.666666666666666,417,765,323
381,12.7,411,751,321
382,12.733333333333333,406,731,373
383,12.766666666666667,406,731,371
384,12.8,409,711,705
385,12.833333333333334,582,544,667
386,12.866666666666667,825,467,427
