frame,time_sec,player_id,x,y,confidence,keypoints,court_region,court_side
5,0.16666666666666666,1,1463.6748,663.45715,0.9123506546020508,"[[1385.411376953125, 548.879638671875, 0.8436721563339233], [1386.1357421875, 539.888671875, 0.8309242129325867], [0.0, 0.0, 0.2371480017900467], [1398.9969482421875, 530.4144897460938, 0.8453287482261658], [0.0, 0.0, 0.05388624593615532], [1439.236572265625, 540.3462524414062, 0.9933509230613708], [1427.67529296875, 551.3027954101562, 0.9179726243019104], [1490.157470703125, 570.1180419921875, 0.9836918115615845], [1472.1007080078125, 600.4542236328125, 0.5163648128509521], [1494.1973876953125, 626.4666748046875, 0.9642781019210815], [1466.362548828125, 660.8304443359375, 0.5476545095443726], [1513.8511962890625, 603.969970703125, 0.9962856769561768], [1506.444091796875, 608.373046875, 0.9872981309890747], [1497.342529296875, 702.4752197265625, 0.9947375655174255], [1496.7188720703125, 699.26318359375, 0.9766365885734558], [1499.624267578125, 800.8936157226562, 0.9780963063240051], [1517.8642578125, 782.36865234375, 0.9391618967056274]]",Middle,Right
5,0.16666666666666666,2,352.86676,662.5234,0.9018314480781555,"[[0.0, 0.0, 0.040999796241521835], [0.0, 0.0, 0.02295563742518425], [0.0, 0.0, 0.018801461905241013], [330.16070556640625, 475.7996520996094, 0.7359995245933533], [366.4686279296875, 473.610107421875, 0.7090580463409424], [319.3109130859375, 517.27197265625, 0.9988613128662109], [401.01519775390625, 514.3641967773438, 0.9962683916091919], [305.271728515625, 585.9476318359375, 0.9899486303329468], [433.0022277832031, 576.0506591796875, 0.9615820050239563], [277.67828369140625, 601.9990234375, 0.9068453907966614], [410.32403564453125, 583.8883056640625, 0.7931969165802002], [345.36541748046875, 641.8194580078125, 0.999806821346283], [400.8580322265625, 640.6792602539062, 0.9996441602706909], [337.69842529296875, 738.41552734375, 0.9981174468994141], [396.5616760253906, 741.54638671875, 0.9964723587036133], [339.2004699707031, 835.8033447265625, 0.9860986471176147], [395.19140625, 844.14892578125, 0.9767662286758423]]",Middle,Left
6,0.2,1,1458.2965,661.81506,0.9122013449668884,"[[1383.932373046875, 545.1901245117188, 0.9039322733879089], [1383.93115234375, 535.8382568359375, 0.9201701879501343], [0.0, 0.0, 0.22340382635593414], [1398.80322265625, 524.2017822265625, 0.9226741194725037], [0.0, 0.0, 0.019677959382534027], [1440.833740234375, 536.0581665039062, 0.993194580078125], [1424.482666015625, 549.8583984375, 0.9526471495628357], [1488.486572265625, 571.64404296875, 0.9868599772453308], [1465.737548828125, 601.8965454101562, 0.6726234555244446], [1489.064453125, 627.6363525390625, 0.9764840006828308], [1453.638916015625, 662.283447265625, 0.6991024017333984], [1509.5927734375, 607.2047119140625, 0.9967304468154907], [1499.0177001953125, 613.0822143554688, 0.9916777610778809], [1491.581298828125, 700.2047729492188, 0.9950401186943054], [1487.1429443359375, 701.1339721679688, 0.9835261702537537], [1502.6580810546875, 796.0828857421875, 0.9750971794128418], [1513.5633544921875, 785.27490234375, 0.9467222094535828]]",Middle,Right
6,0.2,2,347.38947,662.68097,0.9068590998649597,"[[0.0, 0.0, 0.029899872839450836], [0.0, 0.0, 0.01798493042588234], [0.0, 0.0, 0.01258285716176033], [326.7015075683594, 477.01654052734375, 0.7395352721214294], [364.6230773925781, 474.74456787109375, 0.6699737906455994], [318.0609130859375, 517.210205078125, 0.9988922476768494], [398.0401611328125, 516.0220947265625, 0.995799720287323], [303.7792053222656, 584.2474365234375, 0.9902085065841675], [428.6216125488281, 577.7224731445312, 0.9498242139816284], [275.5, 605.6607666015625, 0.899201512336731], [398.3209228515625, 585.3923950195312, 0.7361659407615662], [341.27740478515625, 640.2400512695312, 0.9998255372047424], [396.3209228515625, 639.88525390625, 0.9996592998504639], [333.685791015625, 735.34814453125, 0.9983516931533813], [395.09625244140625, 741.3284912109375, 0.9967058300971985], [333.03753662109375, 831.586669921875, 0.9879655241966248], [395.0197448730469, 842.9346313476562, 0.978870153427124]]",Middle,Left
7,0.23333333333333334,1,1451.3135,659.8996,0.9053021669387817,"[[1380.6463623046875, 538.5838623046875, 0.9183706641197205], [1380.9051513671875, 528.8212890625, 0.9242509603500366], [0.0, 0.0, 0.28708598017692566], [1396.236572265625, 519.193603515625, 0.9160130023956299], [0.0, 0.0, 0.026472285389900208], [1438.88037109375, 534.414794921875, 0.9932447075843811], [1418.08935546875, 550.1964721679688, 0.9697082042694092], [1486.3447265625, 571.9901733398438, 0.9865862131118774], [1456.8773193359375, 600.7177734375, 0.8112717270851135], [1484.0692138671875, 626.0546875, 0.9776419401168823], [1443.031982421875, 648.07373046875, 0.8170101642608643], [1503.3365478515625, 608.541015625, 0.9964448809623718], [1489.2333984375, 615.0357055664062, 0.9928460717201233], [1487.0670166015625, 698.26416015625, 0.9926491379737854], [1476.69384765625, 700.9639892578125, 0.9816756844520569], [1497.94384765625, 796.3375854492188, 0.9576283693313599], [1496.702392578125, 788.56103515625, 0.9268456101417542]]",Middle,Right
7,0.23333333333333334,2,343.82324,662.078,0.9074181318283081,"[[0.0, 0.0, 0.026108194142580032], [0.0, 0.0, 0.015974676236510277], [0.0, 0.0, 0.009675017558038235], [322.2497863769531, 478.90972900390625, 0.7480762600898743], [361.5616455078125, 475.74652099609375, 0.6358732581138611], [316.00543212890625, 517.467529296875, 0.9989866614341736], [394.139892578125, 514.86474609375, 0.9960821270942688], [300.5321044921875, 585.3643798828125, 0.9907304644584656], [423.26312255859375, 575.4871215820312, 0.9560586810112], [273.91363525390625, 610.312744140625, 0.8980810046195984], [395.47467041015625, 583.9019775390625, 0.75412517786026], [338.84429931640625, 638.4662475585938, 0.9998464584350586], [392.8270568847656, 637.5096435546875, 0.9997027516365051], [333.9058532714844, 732.3550415039062, 0.9983978867530823], [394.15728759765625, 738.9471435546875, 0.9969616532325745], [332.94244384765625, 828.2772216796875, 0.9878162741661072], [394.00860595703125, 840.5030517578125, 0.9795530438423157]]",Middle,Left
8,0.26666666666666666,1,1446.879,658.2311,0.9088813066482544,"[[1377.822021484375, 535.054443359375, 0.9345057606697083], [1378.5208740234375, 525.361328125, 0.9348111152648926], [0.0, 0.0, 0.3263457417488098], [1394.638671875, 516.5655517578125, 0.925579845905304], [0.0, 0.0, 0.026766860857605934], [1436.9395751953125, 534.6911010742188, 0.9946289658546448], [1415.208740234375, 545.9686889648438, 0.9836001396179199], [1482.978271484375, 574.6118774414062, 0.9896883368492126], [1454.0220947265625, 593.5299072265625, 0.916682779788971], [1480.44677734375, 625.0145263671875, 0.9848871827125549], [1438.0653076171875, 638.919921875, 0.9175913333892822], [1499.0474853515625, 607.1691284179688, 0.9981868863105774], [1483.479248046875, 611.287109375, 0.9970405697822571], [1482.28759765625, 699.7509155273438, 0.9962496161460876], [1465.9918212890625, 699.483154296875, 0.9926127195358276], [1500.047119140625, 797.2531127929688, 0.9760907888412476], [1485.5638427734375, 788.288818359375, 0.9649501442909241]]",Middle,Right
8,0.26666666666666666,2,339.9762,662.5557,0.9063869714736938,"[[0.0, 0.0, 0.033542945981025696], [0.0, 0.0, 0.020934918895363808], [0.0, 0.0, 0.012305965647101402], [317.98406982421875, 480.366943359375, 0.7269580960273743], [356.54180908203125, 478.25830078125, 0.6449817419052124], [310.7205810546875, 519.7081298828125, 0.998723566532135], [388.10546875, 518.1859741210938, 0.9950897693634033], [297.559814453125, 586.2985229492188, 0.9917506575584412], [418.1527404785156, 574.4521484375, 0.9394176602363586], [269.156982421875, 616.8606567382812, 0.9275497794151306], [390.55963134765625, 588.9552001953125, 0.7333518266677856], [335.3758544921875, 640.3837890625, 0.9998544454574585], [387.3521728515625, 640.9073486328125, 0.9997115731239319], [327.2119140625, 731.0856323242188, 0.9993672966957092], [383.4060363769531, 740.2780151367188, 0.9985793828964233], [333.3275146484375, 825.4121704101562, 0.9959359169006348], [387.8744201660156, 840.7342529296875, 0.9921865463256836]]",Middle,Left
9,0.3,1,1445.4663,657.6378,0.9089340567588806,"[[1377.827392578125, 535.0510864257812, 0.9344055652618408], [1378.52734375, 525.3587646484375, 0.934717059135437], [0.0, 0.0, 0.32594406604766846], [1394.6417236328125, 516.5646362304688, 0.9255861043930054], [0.0, 0.0, 0.02676261030137539], [1436.9482421875, 534.7064208984375, 0.9946371912956238], [1415.181396484375, 545.9744873046875, 0.9836020469665527], [1483.01611328125, 574.6749877929688, 0.9896953105926514], [1454.0499267578125, 593.560546875, 0.9165221452713013], [1480.46533203125, 625.0316772460938, 0.9848765134811401], [1438.081298828125, 638.9176635742188, 0.9173702597618103], [1499.0003662109375, 607.1705322265625, 0.9981892704963684], [1483.4088134765625, 611.2874755859375, 0.9970423579216003], [1482.3614501953125, 699.7890014648438, 0.9962511658668518], [1466.0267333984375, 699.5238647460938, 0.9926112294197083], [1500.0887451171875, 797.2371826171875, 0.9760887026786804], [1485.621337890625, 788.2875366210938, 0.964930534362793]]",Middle,Right
9,0.3,2,338.79956,662.7439,0.9063600897789001,"[[0.0, 0.0, 0.03336501866579056], [0.0, 0.0, 0.020815033465623856], [0.0, 0.0, 0.012242952361702919], [317.9853210449219, 480.3624572753906, 0.7265197038650513], [356.5436096191406, 478.26422119140625, 0.6448030471801758], [310.706787109375, 519.7261352539062, 0.9987233281135559], [388.1113586425781, 518.224609375, 0.9950835704803467], [297.5373229980469, 586.312255859375, 0.9917511343955994], [418.1952209472656, 574.4800415039062, 0.9393386840820312], [269.165283203125, 616.906982421875, 0.9274659752845764], [390.6873779296875, 588.8920288085938, 0.7328776121139526], [335.3703918457031, 640.4190063476562, 0.999854564666748], [387.355224609375, 640.952880859375, 0.9997116923332214], [327.208740234375, 731.11181640625, 0.9993671774864197], [383.4325256347656, 740.3138427734375, 0.9985785484313965], [333.32928466796875, 825.4681396484375, 0.9959333539009094], [387.8694763183594, 840.77490234375, 0.9921780228614807]]",Middle,Left
10,0.3333333333333333,1,1442.3684,657.49927,0.9060271978378296,"[[1373.0103759765625, 532.3366088867188, 0.8851336240768433], [1374.453369140625, 523.429443359375, 0.8763726353645325], [0.0, 0.0, 0.25707170367240906], [1391.3101806640625, 515.569091796875, 0.8947902917861938], [0.0, 0.0, 0.03730817884206772], [1432.921875, 533.75146484375, 0.9949550032615662], [1413.756103515625, 546.5645751953125, 0.9738035798072815], [1480.621337890625, 575.7520751953125, 0.9917535781860352], [1450.7552490234375, 600.3934326171875, 0.8938696980476379], [1464.6962890625, 625.0394897460938, 0.9873409867286682], [1436.779052734375, 639.6826171875, 0.9116429090499878], [1499.698486328125, 612.3653564453125, 0.9987732768058777], [1483.56787109375, 616.132080078125, 0.9973036050796509], [1481.7607421875, 699.5556640625, 0.9986296892166138], [1460.724609375, 697.5391235351562, 0.9962687492370605], [1502.966796875, 798.15185546875, 0.993371844291687], [1465.2064208984375, 784.0509033203125, 0.9870748519897461]]",Middle,Right
10,0.3333333333333333,2,336.40665,662.1645,0.9162394404411316,"[[0.0, 0.0, 0.030610166490077972], [0.0, 0.0, 0.020736541599035263], [0.0, 0.0, 0.010131043381989002], [313.3513488769531, 481.03436279296875, 0.7187492251396179], [351.5234375, 478.7917785644531, 0.5839444398880005], [306.9945373535156, 519.029541015625, 0.9986629486083984], [384.4200439453125, 517.8776245117188, 0.9932315349578857], [298.1985778808594, 583.4259033203125, 0.9909477829933167], [411.9849853515625, 574.6452026367188, 0.8871816992759705], [268.98681640625, 617.7020874023438, 0.9128720760345459], [388.4720764160156, 584.4173583984375, 0.5855072736740112], [330.854736328125, 638.5551147460938, 0.9998248219490051], [383.8406066894531, 638.353759765625, 0.9996084570884705], [319.815185546875, 729.7742919921875, 0.9991236329078674], [381.15460205078125, 735.1085815429688, 0.9977113008499146], [332.9932861328125, 826.8935546875, 0.994376540184021], [387.046630859375, 833.3219604492188, 0.9880107045173645]]",Middle,Left
11,0.36666666666666664,1,1439.69,656.82513,0.9006397128105164,"[[1371.93115234375, 531.7681884765625, 0.8765966296195984], [1372.1845703125, 523.2081298828125, 0.9204724431037903], [0.0, 0.0, 0.15948665142059326], [1388.68115234375, 513.1397094726562, 0.949154794216156], [0.0, 0.0, 0.015007042326033115], [1428.8902587890625, 529.4715576171875, 0.99517422914505], [1412.705078125, 541.8434448242188, 0.9575320482254028], [1470.8466796875, 572.338623046875, 0.9907796382904053], [1450.3472900390625, 599.8823852539062, 0.6360151171684265], [1455.6865234375, 624.07666015625, 0.9828073978424072], [1443.0029296875, 648.4498901367188, 0.6754283308982849], [1491.66357421875, 611.6671142578125, 0.998767614364624], [1476.67333984375, 615.5956420898438, 0.9964469075202942], [1471.131103515625, 702.519775390625, 0.9989181756973267], [1449.0528564453125, 701.6778564453125, 0.9956335425376892], [1500.072509765625, 799.29443359375, 0.99516761302948], [1445.783203125, 785.7852172851562, 0.9877859354019165]]",Middle,Right
11,0.36666666666666664,2,333.00955,660.263,0.9057862758636475,"[[0.0, 0.0, 0.031167954206466675], [0.0, 0.0, 0.02227049134671688], [0.0, 0.0, 0.011221427470445633], [307.45428466796875, 481.8426818847656, 0.7422831654548645], [345.33538818359375, 478.0552978515625, 0.597658097743988], [303.84698486328125, 521.6461791992188, 0.998788058757782], [378.4322814941406, 515.9742431640625, 0.9932308197021484], [296.5207214355469, 582.3963623046875, 0.9900064468383789], [404.47393798828125, 571.2291259765625, 0.8719953298568726], [267.8966064453125, 619.4815673828125, 0.8919646143913269], [380.04034423828125, 595.7649536132812, 0.5390381217002869], [327.5076599121094, 640.8338623046875, 0.9998373985290527], [379.6505432128906, 636.9043579101562, 0.9996386766433716], [321.81793212890625, 734.031494140625, 0.9992075562477112], [381.7321472167969, 730.6644287109375, 0.9981056451797485], [332.8194580078125, 827.9269409179688, 0.9955759048461914], [388.244384765625, 824.0455322265625, 0.9912084341049194]]",Middle,Left
12,0.4,1,1436.4766,655.6123,0.9067363739013672,"[[1365.639404296875, 530.4122924804688, 0.8306904435157776], [1366.35595703125, 522.0623168945312, 0.903470516204834], [0.0, 0.0, 0.10106556862592697], [1382.8629150390625, 514.1473388671875, 0.9586578607559204], [0.0, 0.0, 0.0104730986058712], [1420.8397216796875, 533.2721557617188, 0.9967765212059021], [1406.677978515625, 539.9222412109375, 0.9146241545677185], [1463.4248046875, 576.7828369140625, 0.9930883049964905], [0.0, 0.0, 0.3682985007762909], [1446.61669921875, 629.7599487304688, 0.9812832474708557], [0.0, 0.0, 0.4307163655757904], [1481.9984130859375, 614.8450317382812, 0.999053418636322], [1467.47509765625, 616.0253295898438, 0.9951139092445374], [1468.901611328125, 704.5227661132812, 0.999251663684845], [1441.054443359375, 699.1228637695312, 0.9944297671318054], [1499.4500732421875, 798.7672119140625, 0.9972221851348877], [1428.471435546875, 781.0177001953125, 0.9886825680732727]]",Middle,Right
12,0.4,2,329.90057,656.87537,0.8965947031974792,"[[0.0, 0.0, 0.03283974155783653], [0.0, 0.0, 0.024123242124915123], [0.0, 0.0, 0.011347026564180851], [303.5022888183594, 478.19549560546875, 0.7110131978988647], [340.6007080078125, 474.4713134765625, 0.5790619254112244], [299.5191345214844, 519.6397094726562, 0.9984844326972961], [373.6356506347656, 514.4125366210938, 0.9908609390258789], [293.3353576660156, 583.4832763671875, 0.989565372467041], [395.81402587890625, 571.2723388671875, 0.8124406337738037], [268.2685546875, 622.6282958984375, 0.8976272940635681], [0.0, 0.0, 0.4527489244937897], [327.4920654296875, 641.5245361328125, 0.9997593760490417], [379.0916442871094, 638.77685546875, 0.9994220733642578], [316.916259765625, 732.7578125, 0.9989093542098999], [377.4983215332031, 730.8121337890625, 0.9968612194061279], [332.7759094238281, 828.2916259765625, 0.9936133027076721], [388.9776306152344, 824.53759765625, 0.9854952096939087]]",Middle,Left
13,0.43333333333333335,1,1433.7439,655.51514,0.9037458896636963,"[[1362.2554931640625, 533.1430053710938, 0.7957135438919067], [1362.55078125, 524.5220947265625, 0.8631381988525391], [0.0, 0.0, 0.08946140110492706], [1378.848876953125, 514.7973022460938, 0.9449325799942017], [0.0, 0.0, 0.012250947766005993], [1415.530029296875, 534.53515625, 0.9968259334564209], [1400.557373046875, 540.3403930664062, 0.949770450592041], [1454.455322265625, 584.9537353515625, 0.9939372539520264], [1435.43212890625, 595.89453125, 0.5480421185493469], [1432.2896728515625, 632.53466796875, 0.983513593673706], [1431.936767578125, 641.640380859375, 0.5655019283294678], [1479.51025390625, 617.989990234375, 0.9993834495544434], [1463.927001953125, 619.283935546875, 0.9976423382759094], [1462.326416015625, 705.0908813476562, 0.9994372725486755], [1434.3594970703125, 700.79052734375, 0.9969105124473572], [1499.6715087890625, 797.5211791992188, 0.997612714767456], [1415.3720703125, 783.0316772460938, 0.9922327995300293]]",Middle,Right
13,0.43333333333333335,2,328.9476,650.95276,0.8992782831192017,"[[0.0, 0.0, 0.03634882718324661], [0.0, 0.0, 0.031068969517946243], [0.0, 0.0, 0.012509610503911972], [302.29644775390625, 477.0860595703125, 0.7172690629959106], [338.63330078125, 472.01373291015625, 0.5387011766433716], [297.51220703125, 520.7977294921875, 0.998331606388092], [371.3495178222656, 513.3284912109375, 0.9799036383628845], [290.5238342285156, 582.4807739257812, 0.9882081151008606], [385.6017150878906, 577.7877197265625, 0.5768424868583679], [267.46392822265625, 623.3496704101562, 0.8833160400390625], [0.0, 0.0, 0.24677492678165436], [320.1211853027344, 643.052001953125, 0.9996925592422485], [372.30560302734375, 637.589599609375, 0.9989307522773743], [317.07330322265625, 735.0584716796875, 0.9991254210472107], [374.5910339355469, 722.3172607421875, 0.996178388595581], [332.5105895996094, 828.9949951171875, 0.996250331401825], [389.9249267578125, 808.5140380859375, 0.9883975386619568]]",Middle,Left
