frame,time_sec,player_id,x,y,confidence,keypoints,court_region,court_side
7,0.23333333333333334,2,343.82214,662.0753,0.9078308939933777,"[[0.0, 0.0, 0.027390915900468826], [0.0, 0.0, 0.0168291125446558], [0.0, 0.0, 0.010150417685508728], [322.5126953125, 479.1103515625, 0.7503301501274109], [361.5192565917969, 476.01708984375, 0.636352002620697], [316.1259765625, 517.571533203125, 0.9989767074584961], [394.08465576171875, 514.9934692382812, 0.9960852861404419], [300.7728271484375, 585.540771484375, 0.9905614256858826], [423.11834716796875, 575.6267700195312, 0.9554266929626465], [273.8423767089844, 610.3147583007812, 0.8973935842514038], [395.40252685546875, 584.10400390625, 0.7526509165763855], [338.8629150390625, 638.149169921875, 0.9998444318771362], [392.75640869140625, 637.2020263671875, 0.9997009038925171], [333.65765380859375, 732.1820068359375, 0.9984209537506104], [393.8831787109375, 738.7670288085938, 0.9970180988311768], [333.0028381347656, 828.3333740234375, 0.9881678223609924], [393.84552001953125, 840.6168823242188, 0.9802055358886719]]",Middle,Left
8,0.26666666666666666,1,1446.8464,658.56775,0.9093931317329407,"[[1378.113037109375, 535.1572875976562, 0.9340224862098694], [1378.74462890625, 525.4650268554688, 0.9332274794578552], [0.0, 0.0, 0.33267244696617126], [1394.5478515625, 516.4920043945312, 0.9223962426185608], [0.0, 0.0, 0.028777269646525383], [1436.8359375, 534.37646484375, 0.994691789150238], [1415.0399169921875, 545.56591796875, 0.9833770990371704], [1483.161376953125, 574.3817138671875, 0.9895758628845215], [1454.13134765625, 593.075927734375, 0.9128475785255432], [1480.4542236328125, 624.8269653320312, 0.9844279885292053], [1438.022216796875, 638.6599731445312, 0.913138210773468], [1498.7783203125, 606.9625244140625, 0.9981783628463745], [1483.1785888671875, 611.0372924804688, 0.9969877600669861], [1482.2315673828125, 699.9055786132812, 0.9962363839149475], [1465.8056640625, 699.5113525390625, 0.9924733638763428], [1499.8956298828125, 797.7340087890625, 0.9762080907821655], [1485.299072265625, 788.5702514648438, 0.9646542072296143]]",Middle,Right
8,0.26666666666666666,2,340.3207,662.2158,0.9073672294616699,"[[0.0, 0.0, 0.03397151082754135], [0.0, 0.0, 0.021235665306448936], [0.0, 0.0, 0.012529714033007622], [318.1010437011719, 480.22821044921875, 0.7278218269348145], [356.5379638671875, 478.160400390625, 0.6468927264213562], [310.7723388671875, 519.467529296875, 0.9987284541130066], [388.062744140625, 518.1035766601562, 0.9951143264770508], [297.8173828125, 586.2447509765625, 0.9917677640914917], [418.30328369140625, 574.379638671875, 0.9394026398658752], [269.5637512207031, 617.281982421875, 0.9278069734573364], [390.44061279296875, 587.5113525390625, 0.7335705757141113], [335.3917236328125, 640.4464111328125, 0.9998559951782227], [387.31378173828125, 640.9871826171875, 0.9997146725654602], [327.1642761230469, 731.2098388671875, 0.9993804693222046], [383.2829895019531, 740.18896484375, 0.9986072182655334], [333.352783203125, 825.8292846679688, 0.9960395097732544], [387.8762512207031, 840.4622802734375, 0.9923766851425171]]",Middle,Left
9,0.3,1,1445.4629,658.099,0.9093576669692993,"[[1378.115966796875, 535.1549072265625, 0.9341962933540344], [1378.751708984375, 525.4616088867188, 0.9333236813545227], [0.0, 0.0, 0.33312085270881653], [1394.5606689453125, 516.4906005859375, 0.9224709868431091], [0.0, 0.0, 0.028799934312701225], [1436.854736328125, 534.3853759765625, 0.9947081804275513], [1415.0128173828125, 545.5780029296875, 0.9834722280502319], [1483.205078125, 574.4166259765625, 0.9896034002304077], [1454.1470947265625, 593.1142578125, 0.9134304523468018], [1480.51123046875, 624.8550415039062, 0.9844787120819092], [1438.0087890625, 638.6309814453125, 0.9136848449707031], [1498.7545166015625, 606.959228515625, 0.9981880784034729], [1483.1221923828125, 611.0368041992188, 0.9970077872276306], [1482.334228515625, 699.950439453125, 0.9962525367736816], [1465.847900390625, 699.557373046875, 0.9925189018249512], [1499.93505859375, 797.7262573242188, 0.9762746691703796], [1485.33642578125, 788.5589599609375, 0.9647993445396423]]",Middle,Right
9,0.3,2,339.27643,662.27734,0.9072797894477844,"[[0.0, 0.0, 0.03396082669496536], [0.0, 0.0, 0.021220099180936813], [0.0, 0.0, 0.012536329217255116], [318.1256103515625, 480.25054931640625, 0.7276957035064697], [356.56890869140625, 478.1903076171875, 0.647315263748169], [310.7546081542969, 519.489501953125, 0.998730480670929], [388.0987243652344, 518.146484375, 0.9951186180114746], [297.78564453125, 586.2540283203125, 0.9917769432067871], [418.3118896484375, 574.4021606445312, 0.9393986463546753], [269.5783996582031, 617.3138427734375, 0.9278583526611328], [390.4962158203125, 587.44189453125, 0.7335307598114014], [335.38287353515625, 640.4672241210938, 0.9998564720153809], [387.3404846191406, 641.0206298828125, 0.9997156262397766], [327.1478271484375, 731.2255859375, 0.9993835687637329], [383.30279541015625, 740.2291259765625, 0.9986134767532349], [333.35986328125, 825.860595703125, 0.9960618615150452], [387.8645324707031, 840.513916015625, 0.9924157857894897]]",Middle,Left
10,0.3333333333333333,1,1442.376,657.6702,0.9071712493896484,"[[1372.409912109375, 532.3612060546875, 0.8843305110931396], [1373.9488525390625, 523.5487060546875, 0.8757680058479309], [0.0, 0.0, 0.2550065219402313], [1390.8885498046875, 516.0308837890625, 0.8958404660224915], [0.0, 0.0, 0.03740258887410164], [1432.3182373046875, 534.2171020507812, 0.994988739490509], [1413.853759765625, 546.493896484375, 0.974090039730072], [1480.139404296875, 576.2755737304688, 0.991782546043396], [1451.12646484375, 600.2037353515625, 0.8951311707496643], [1464.4671630859375, 625.3804931640625, 0.9873385429382324], [1437.0994873046875, 639.1990356445312, 0.9123667478561401], [1499.8385009765625, 612.2195434570312, 0.9987741112709045], [1484.140380859375, 615.7308349609375, 0.9973111152648926], [1482.1751708984375, 699.5933837890625, 0.9986168146133423], [1461.0369873046875, 697.0814819335938, 0.9962478280067444], [1502.7886962890625, 798.4315795898438, 0.9932616353034973], [1465.02685546875, 783.6796875, 0.9869106411933899]]",Middle,Right
10,0.3333333333333333,2,336.25928,661.9918,0.9146478772163391,"[[0.0, 0.0, 0.030963493511080742], [0.0, 0.0, 0.020867597311735153], [0.0, 0.0, 0.010397303849458694], [313.1183776855469, 480.9247741699219, 0.7187329530715942], [351.2015380859375, 478.70770263671875, 0.5908899903297424], [306.8890380859375, 519.00390625, 0.9986704587936401], [384.3908386230469, 517.85595703125, 0.9933713674545288], [298.2012634277344, 583.509033203125, 0.9909624457359314], [412.1754455566406, 574.4532470703125, 0.8913290500640869], [268.8899841308594, 617.6724243164062, 0.9133058190345764], [388.5379943847656, 583.60498046875, 0.5952456593513489], [330.9855041503906, 638.5415649414062, 0.999825656414032], [384.0127258300781, 638.3577270507812, 0.9996131062507629], [319.781005859375, 729.8366088867188, 0.9991207718849182], [381.2519836425781, 735.3110961914062, 0.9977272152900696], [332.9339294433594, 827.1102294921875, 0.9943458437919617], [387.03125, 833.8005981445312, 0.9880296587944031]]",Middle,Left
11,0.36666666666666664,1,1439.6989,656.88696,0.901711642742157,"[[1371.544189453125, 531.7171630859375, 0.879163384437561], [1372.013427734375, 523.18603515625, 0.9241862893104553], [0.0, 0.0, 0.15763047337532043], [1388.9967041015625, 513.2673950195312, 0.9511681795120239], [0.0, 0.0, 0.013839437626302242], [1428.84228515625, 529.6641845703125, 0.9950834512710571], [1412.5166015625, 541.8468017578125, 0.9549898505210876], [1470.861572265625, 572.4481811523438, 0.9907048344612122], [1450.3203125, 599.8143920898438, 0.6191689968109131], [1455.8887939453125, 624.0037841796875, 0.982781708240509], [1443.12841796875, 648.025146484375, 0.6644452214241028], [1491.654296875, 611.9573364257812, 0.99872225522995], [1476.5958251953125, 615.8277587890625, 0.9962356686592102], [1471.0362548828125, 702.7706298828125, 0.9988988637924194], [1449.4041748046875, 701.9468383789062, 0.9954462051391602], [1499.946044921875, 799.5010986328125, 0.9951260685920715], [1445.986328125, 786.0730590820312, 0.9874745607376099]]",Middle,Right
11,0.36666666666666664,2,332.95688,660.19995,0.9056437611579895,"[[0.0, 0.0, 0.030564455315470695], [0.0, 0.0, 0.021718259900808334], [0.0, 0.0, 0.011152283288538456], [307.1111145019531, 481.6065673828125, 0.7406305074691772], [344.6219177246094, 477.7628173828125, 0.6013637185096741], [303.6698303222656, 521.5789184570312, 0.9987988471984863], [377.8890380859375, 515.7308959960938, 0.9933223128318787], [296.5677795410156, 582.666748046875, 0.9901726245880127], [404.6959228515625, 570.8515625, 0.8768553733825684], [267.9852294921875, 619.448486328125, 0.8932284712791443], [380.02960205078125, 595.1101684570312, 0.5485482215881348], [327.6112976074219, 640.74072265625, 0.9998393058776855], [379.4526672363281, 636.8023071289062, 0.9996429681777954], [322.2232360839844, 733.7371826171875, 0.9991983771324158], [381.8223571777344, 730.5030517578125, 0.9980908036231995], [332.7242736816406, 827.4413452148438, 0.9954727292060852], [388.29595947265625, 823.9762573242188, 0.9910196661949158]]",Middle,Left
12,0.4,1,1436.4856,655.96387,0.9063451886177063,"[[1364.7646484375, 530.1322631835938, 0.8309852480888367], [1365.522705078125, 521.8251953125, 0.9063652753829956], [0.0, 0.0, 0.09826071560382843], [1382.30224609375, 514.1351318359375, 0.9623557925224304], [0.0, 0.0, 0.010206226259469986], [1420.757568359375, 533.5445556640625, 0.9969774484634399], [1407.087646484375, 540.0153198242188, 0.9187324643135071], [1463.6854248046875, 577.556884765625, 0.9933292865753174], [0.0, 0.0, 0.37014228105545044], [1446.350830078125, 630.2080078125, 0.9814146161079407], [0.0, 0.0, 0.42639777064323425], [1481.8115234375, 615.2763671875, 0.9991094470024109], [1467.66455078125, 616.2068481445312, 0.9953771829605103], [1468.105712890625, 704.9925537109375, 0.9992863535881042], [1441.28125, 699.0245361328125, 0.9946534633636475], [1499.062255859375, 799.0948486328125, 0.9973322153091431], [1427.9215087890625, 780.679931640625, 0.9890998005867004]]",Middle,Right
12,0.4,2,329.88336,656.85394,0.8968103528022766,"[[0.0, 0.0, 0.03191186115145683], [0.0, 0.0, 0.02332310937345028], [0.0, 0.0, 0.011067456565797329], [303.1596984863281, 478.1479797363281, 0.7102372646331787], [340.20751953125, 474.28125, 0.5810856223106384], [299.4079895019531, 519.7297973632812, 0.9985108971595764], [373.34735107421875, 514.0818481445312, 0.9910762310028076], [293.03912353515625, 583.7979125976562, 0.9897378087043762], [395.88043212890625, 570.6765747070312, 0.8193336725234985], [268.1483154296875, 622.6430053710938, 0.8984222412109375], [0.0, 0.0, 0.46164512634277344], [327.7734375, 641.552978515625, 0.9997684359550476], [379.2176513671875, 638.6480102539062, 0.9994452595710754], [317.333984375, 732.6399536132812, 0.998935878276825], [377.797119140625, 730.53564453125, 0.9969567060470581], [332.8330993652344, 828.3236083984375, 0.9937198162078857], [389.107666015625, 824.5991821289062, 0.9857991933822632]]",Middle,Left
13,0.43333333333333335,1,1433.7506,655.9754,0.9035961627960205,"[[1361.6495361328125, 533.3458251953125, 0.8093891739845276], [1362.0941162109375, 524.6912841796875, 0.8756141662597656], [0.0, 0.0, 0.09430955350399017], [1378.8302001953125, 514.9071044921875, 0.9485430121421814], [0.0, 0.0, 0.011902549304068089], [1415.7293701171875, 534.7791748046875, 0.9968892931938171], [1399.592529296875, 540.310546875, 0.9495160579681396], [1454.5498046875, 585.8362426757812, 0.9939414262771606], [1434.759765625, 595.906005859375, 0.5391067862510681], [1431.64306640625, 632.9313354492188, 0.983542799949646], [1432.1785888671875, 641.5302124023438, 0.5594729781150818], [1479.832275390625, 617.6810302734375, 0.9993686079978943], [1463.5159912109375, 618.9541625976562, 0.9975510239601135], [1462.0484619140625, 704.9561157226562, 0.9994283318519592], [1434.4111328125, 700.9256591796875, 0.9968106150627136], [1499.3887939453125, 797.4365844726562, 0.9975854158401489], [1416.1141357421875, 783.6280517578125, 0.9920570254325867]]",Middle,Right
13,0.43333333333333335,2,328.6015,650.94666,0.8991386890411377,"[[0.0, 0.0, 0.03809178248047829], [0.0, 0.0, 0.03260611742734909], [0.0, 0.0, 0.013150793500244617], [302.3560485839844, 476.858642578125, 0.719833493232727], [338.4864807128906, 471.70001220703125, 0.5419713854789734], [297.66058349609375, 520.8506469726562, 0.9983355402946472], [371.2588806152344, 513.2106323242188, 0.9800200462341309], [290.3819580078125, 582.6768798828125, 0.9881647825241089], [385.44488525390625, 577.638427734375, 0.5778589248657227], [267.24639892578125, 622.7132568359375, 0.8842923045158386], [0.0, 0.0, 0.24996763467788696], [320.4822692871094, 642.8736572265625, 0.9996926784515381], [372.50543212890625, 637.329833984375, 0.9989342093467712], [317.2325439453125, 735.0631713867188, 0.9991468191146851], [374.5854797363281, 722.253173828125, 0.9962820410728455], [332.0699157714844, 829.0420532226562, 0.9963808655738831], [389.81060791015625, 808.6094970703125, 0.9888224601745605]]",Middle,Left
