frame,time_sec,player_id,x,y,confidence,keypoints,court_region,court_side
0,0.0,1,1476.5,668.5,0.912200927734375,[],Middle,Right
0,0.0,2,373.0,666.0,0.9045666456222534,[],Middle,Left
1,0.03333333333333333,1,1473.4469,668.0754,0.9149743914604187,[],Middle,Right
1,0.03333333333333333,2,369.93863,665.5468,0.9028638005256653,[],Middle,Left
2,0.06666666666666667,1,1472.148,666.8357,0.9120896458625793,[],Middle,Right
2,0.06666666666666667,2,365.53424,665.0871,0.8946038484573364,[],Middle,Left
3,0.1,1,1471.813,666.4348,0.9120445251464844,[],Middle,Right
3,0.1,2,364.21417,664.97437,0.8946542143821716,[],Middle,Left
4,0.13333333333333333,1,1469.1663,665.2477,0.9200959801673889,[],Middle,Right
4,0.13333333333333333,2,359.891,664.1942,0.8831480145454407,[],Middle,Left
5,0.16666666666666666,1,1463.6748,663.45715,0.9123506546020508,[],Middle,Right
5,0.16666666666666666,2,352.86676,662.5234,0.9018314480781555,[],Middle,Left
6,0.2,1,1458.2965,661.81506,0.9122013449668884,[],Middle,Right
6,0.2,2,347.38947,662.68097,0.9068590998649597,[],Middle,Left
7,0.23333333333333334,1,1451.3135,659.8996,0.9053021669387817,[],Middle,Right
7,0.23333333333333334,2,343.82324,662.078,0.9074181318283081,[],Middle,Left
8,0.26666666666666666,1,1446.879,658.2311,0.9088813066482544,[],Middle,Right
8,0.26666666666666666,2,339.9762,662.5557,0.9063869714736938,[],Middle,Left
9,0.3,1,1445.4663,657.6378,0.9089340567588806,[],Middle,Right
9,0.3,2,338.79956,662.7439,0.9063600897789001,[],Middle,Left
10,0.3333333333333333,1,1442.3684,657.49927,0.9060271978378296,[],Middle,Right
10,0.3333333333333333,2,336.40665,662.1645,0.9162394404411316,[],Middle,Left
11,0.36666666666666664,1,1439.69,656.82513,0.9006397128105164,[],Middle,Right
11,0.36666666666666664,2,333.00955,660.263,0.9057862758636475,[],Middle,Left
12,0.4,1,1436.4766,655.6123,0.9067363739013672,[],Middle,Right
12,0.4,2,329.90057,656.87537,0.8965947031974792,[],Middle,Left
13,0.43333333333333335,1,1433.7439,655.51514,0.9037458896636963,[],Middle,Right
13,0.43333333333333335,2,328.9476,650.95276,0.8992782831192017,[],Middle,Left
14,0.4666666666666667,1,1430.845,656.84125,0.9063467383384705,[],Middle,Right
14,0.4666666666666667,2,330.74832,647.4342,0.9016892313957214,[],Middle,Left
15,0.5,1,1429.8986,657.3688,0.9062235951423645,[],Middle,Right
15,0.5,2,331.51068,646.57477,0.9016591906547546,[],Middle,Left
16,0.5333333333333333,1,1427.2968,658.9166,0.9061836004257202,[],Middle,Right
16,0.5333333333333333,2,332.54678,644.9034,0.9021662473678589,[],Middle,Left
17,0.5666666666666667,1,1424.4524,660.85046,0.9081055521965027,[],Middle,Right
17,0.5666666666666667,2,333.3332,644.72046,0.8986942172050476,[],Middle,Left
18,0.6,1,1419.2399,661.2657,0.911349356174469,[],Middle,Right
18,0.6,2,334.34637,645.05554,0.8928747177124023,[],Middle,Left
19,0.6333333333333333,1,1411.4803,662.07947,0.9077589511871338,[],Middle,Right
19,0.6333333333333333,2,335.10287,642.2788,0.8905914425849915,[],Middle,Left
20,0.6666666666666666,1,1402.3735,662.7142,0.9018933176994324,[],Middle,Right
20,0.6666666666666666,2,334.459,633.04065,0.8800621628761292,[],Middle,Left
21,0.7,1,1399.0857,662.9501,0.9019585847854614,[],Middle,Right
21,0.7,2,334.22662,629.6222,0.8802701830863953,[],Middle,Left
22,0.7333333333333333,1,1391.0422,663.695,0.8997140526771545,[],Middle,Right
22,0.7333333333333333,2,333.1913,622.49097,0.881397008895874,[],Middle,Left
23,0.7666666666666667,1,1383.8423,665.6168,0.9009053111076355,[],Middle,Right
23,0.7666666666666667,2,331.8534,616.6047,0.889915406703949,[],Middle,Left
24,0.8,1,1377.6816,667.31165,0.9049999117851257,[],Middle,Right
24,0.8,2,329.10315,613.1476,0.9007316827774048,[],Middle,Left
25,0.8333333333333334,1,1371.5938,668.62146,0.9045736193656921,[],Middle,Right
25,0.8333333333333334,2,329.637,611.95624,0.8945803642272949,[],Middle,Left
26,0.8666666666666667,1,1365.4972,667.0906,0.9050399661064148,[],Middle,Right
26,0.8666666666666667,2,329.93103,611.58606,0.8852137923240662,[],Middle,Left
27,0.9,1,1363.4246,666.5083,0.9053036570549011,[],Middle,Right
27,0.9,2,330.03986,611.558,0.8847195506095886,[],Middle,Left
28,0.9333333333333333,1,1359.4987,664.93555,0.9113284349441528,[],Middle,Right
28,0.9333333333333333,2,330.47025,611.3017,0.8792220950126648,[],Middle,Left
29,0.9666666666666667,1,1353.9095,664.00006,0.9167214632034302,[],Middle,Right
29,0.9666666666666667,2,331.31818,611.957,0.8840834498405457,[],Middle,Left
30,1.0,1,1349.3431,663.9781,0.9097701907157898,[],Middle,Right
30,1.0,2,331.66418,611.6286,0.8825569152832031,[],Middle,Left
31,1.0333333333333334,1,1343.8485,663.63574,0.9022327065467834,[],Middle,Right
31,1.0333333333333334,2,331.8139,611.5793,0.8844884634017944,[],Middle,Left
32,1.0666666666666667,1,1338.6514,662.52124,0.8998451232910156,[],Middle,Right
32,1.0666666666666667,2,332.2141,611.97205,0.8830800652503967,[],Middle,Left
33,1.1,1,1336.9093,662.1293,0.9000551700592041,[],Middle,Right
33,1.1,2,332.30933,612.1898,0.8825942277908325,[],Middle,Left
34,1.1333333333333333,1,1335.0961,662.2875,0.9012707471847534,[],Middle,Right
34,1.1333333333333333,2,332.09338,612.6555,0.8815678954124451,[],Middle,Left
35,1.1666666666666667,1,1333.2393,663.69727,0.9004982113838196,[],Middle,Right
35,1.1666666666666667,2,332.32382,613.5198,0.8856956958770752,[],Middle,Left
36,1.2,1,1330.708,665.53625,0.8983879089355469,[],Middle,Right
36,1.2,2,332.42273,614.2119,0.8906559944152832,[],Middle,Left
37,1.2333333333333334,1,1328.5989,666.23303,0.888171911239624,[],Middle,Right
37,1.2333333333333334,2,332.1308,615.18994,0.8916689157485962,[],Middle,Left
38,1.2666666666666666,1,1320.7451,666.4935,0.8958442211151123,[],Middle,Right
38,1.2666666666666666,2,332.0056,615.2514,0.8915837407112122,[],Middle,Left
39,1.3,1,1317.5791,666.5972,0.8958085179328918,[],Middle,Right
39,1.3,2,331.92548,615.2771,0.8917231559753418,[],Middle,Left
40,1.3333333333333333,1,1311.5555,666.26953,0.9013141393661499,[],Middle,Right
40,1.3333333333333333,2,331.64227,615.349,0.8903422355651855,[],Middle,Left
41,1.3666666666666667,1,1306.1327,665.15955,0.9084097146987915,[],Middle,Right
41,1.3666666666666667,2,332.4998,615.70306,0.8917906284332275,[],Middle,Left
42,1.4,1,1299.9475,663.4187,0.9033896327018738,[],Middle,Right
42,1.4,2,332.1729,616.1881,0.8911532163619995,[],Middle,Left
43,1.4333333333333333,1,1295.4636,662.7554,0.9091488122940063,[],Middle,Right
43,1.4333333333333333,2,332.37323,616.0111,0.8908388614654541,[],Middle,Left
44,1.4666666666666666,1,1290.6523,662.18994,0.9124748706817627,[],Middle,Right
44,1.4666666666666666,2,333.11237,616.3048,0.889140248298645,[],Middle,Left
45,1.5,1,1288.981,661.99536,0.9126396775245667,[],Middle,Right
45,1.5,2,333.3486,616.0503,0.8891887068748474,[],Middle,Left
46,1.5333333333333334,1,1287.5535,661.92377,0.9078619480133057,[],Middle,Right
46,1.5333333333333334,2,333.14658,616.3338,0.8879148364067078,[],Middle,Left
47,1.5666666666666667,1,1286.5089,661.8866,0.9081786274909973,[],Middle,Right
47,1.5666666666666667,2,333.1007,616.7512,0.88297039270401,[],Middle,Left
48,1.6,1,1285.9436,661.891,0.9044021964073181,[],Middle,Right
48,1.6,2,332.73367,616.5744,0.883758008480072,[],Middle,Left
49,1.6333333333333333,1,1283.1992,662.2356,0.8974266648292542,[],Middle,Right
49,1.6333333333333333,2,332.5733,617.4828,0.8887192606925964,[],Middle,Left
50,1.6666666666666667,1,1278.2915,662.7022,0.8981053233146667,[],Middle,Right
50,1.6666666666666667,2,332.4981,618.7982,0.893703818321228,[],Middle,Left
51,1.7,1,1276.6304,662.8924,0.8985454440116882,[],Middle,Right
51,1.7,2,332.45084,619.31915,0.893724799156189,[],Middle,Left
52,1.7333333333333334,1,1273.138,663.6256,0.8987417221069336,[],Middle,Right
52,1.7333333333333334,2,332.78458,621.18225,0.8989936113357544,[],Middle,Left
53,1.7666666666666666,1,1269.9368,664.2446,0.8973698616027832,[],Middle,Right
53,1.7666666666666666,2,332.55286,623.1537,0.8943569660186768,[],Middle,Left
54,1.8,1,1266.201,664.4715,0.8928316831588745,[],Middle,Right
54,1.8,2,333.12347,624.20386,0.8952139019966125,[],Middle,Left
55,1.8333333333333333,1,1261.9534,664.879,0.897308886051178,[],Middle,Right
55,1.8333333333333333,2,333.35278,630.9106,0.8946669697761536,[],Middle,Left
56,1.8666666666666667,1,1258.5006,666.0031,0.9015834331512451,[],Middle,Right
56,1.8666666666666667,2,333.45853,638.7603,0.9000757336616516,[],Middle,Left
57,1.9,1,1257.3708,666.4256,0.9014996290206909,[],Middle,Right
57,1.9,2,333.1632,641.62085,0.8999191522598267,[],Middle,Left
58,1.9333333333333333,1,1255.0481,665.59314,0.9008316993713379,[],Middle,Right
58,1.9333333333333333,2,332.37244,646.26154,0.8996186852455139,[],Middle,Left
59,1.9666666666666666,1,1250.9893,666.24225,0.9010485410690308,[],Middle,Right
59,1.9666666666666666,2,331.42932,650.24713,0.9077346324920654,[],Middle,Left
60,2.0,1,1247.5901,666.14886,0.9054325222969055,[],Middle,Right
60,2.0,2,329.40762,652.6204,0.906440258026123,[],Middle,Left
61,2.033333333333333,1,1245.1069,665.1155,0.906644344329834,[],Middle,Right
61,2.033333333333333,2,326.98547,652.72797,0.9071996808052063,[],Middle,Left
62,2.066666666666667,1,1243.9526,664.7078,0.9034531116485596,[],Middle,Right
62,2.066666666666667,2,325.77652,652.6461,0.8966608047485352,[],Middle,Left
63,2.1,1,1243.6862,664.5729,0.9036294221878052,[],Middle,Right
63,2.1,2,325.3615,652.22906,0.8966262340545654,[],Middle,Left
64,2.1333333333333333,1,1242.304,664.5258,0.9006723165512085,[],Middle,Right
64,2.1333333333333333,2,324.52545,655.29346,0.8857592940330505,[],Middle,Left
65,2.1666666666666665,1,1240.2683,664.17615,0.9009066224098206,[],Middle,Right
65,2.1666666666666665,2,322.9179,657.4005,0.8930382132530212,[],Middle,Left
66,2.2,1,1238.6062,664.0513,0.9026109576225281,[],Middle,Right
66,2.2,2,321.6739,657.7974,0.8964701890945435,[],Middle,Left
67,2.2333333333333334,1,1237.0762,664.0131,0.8994314074516296,[],Middle,Right
67,2.2333333333333334,2,320.91486,658.8912,0.890378475189209,[],Middle,Left
68,2.2666666666666666,1,1236.2212,664.346,0.9023284912109375,[],Middle,Right
68,2.2666666666666666,2,319.97162,654.9933,0.8965801000595093,[],Middle,Left
69,2.3,1,1236.0317,664.4377,0.9022183418273926,[],Middle,Right
69,2.3,2,319.73297,653.41125,0.8967726826667786,[],Middle,Left
70,2.3333333333333335,1,1235.0239,664.84344,0.9033744931221008,[],Middle,Right
70,2.3333333333333335,2,319.60162,653.4779,0.8918248414993286,[],Middle,Left
71,2.3666666666666667,1,1234.0498,666.32776,0.9041069149971008,[],Middle,Right
71,2.3666666666666667,2,318.91962,655.7374,0.9002435207366943,[],Middle,Left
72,2.4,1,1232.7908,667.86365,0.9030886292457581,[],Middle,Right
72,2.4,2,318.3874,661.81445,0.8997154831886292,[],Middle,Left
73,2.433333333333333,1,1232.0469,670.08905,0.9010644555091858,[],Middle,Right
73,2.433333333333333,2,316.2251,668.0121,0.9038238525390625,[],Middle,Left
74,2.466666666666667,1,1231.8059,672.24207,0.8998515605926514,[],Middle,Right
74,2.466666666666667,2,313.76514,673.9155,0.897895336151123,[],Middle,Left
75,2.5,1,1231.7864,672.98193,0.8998525142669678,[],Middle,Right
75,2.5,2,312.94806,676.06104,0.8979910016059875,[],Middle,Left
76,2.533333333333333,1,1231.4938,674.2589,0.9010210037231445,[],Middle,Right
76,2.533333333333333,2,309.32837,679.1224,0.9003874063491821,[],Middle,Left
77,2.566666666666667,1,1231.0972,676.0197,0.9058723449707031,[],Middle,Right
77,2.566666666666667,2,306.68298,679.8294,0.9005546569824219,[],Middle,Left
78,2.6,1,1230.9978,677.3072,0.9083267450332642,[],Middle,Right
78,2.6,2,302.39844,678.68677,0.8860222697257996,[],Middle,Left
79,2.6333333333333333,1,1230.6719,678.42126,0.9070075154304504,[],Middle,Right
79,2.6333333333333333,2,297.20593,677.1942,0.9020866751670837,[],Middle,Left
80,2.6666666666666665,1,1229.5886,678.80347,0.9047592282295227,[],Middle,Right
80,2.6666666666666665,2,290.0139,675.2305,0.9057960510253906,[],Middle,Left
