frame,time_sec,x,y,confidence,estimated,velocity_x,velocity_y,speed,court_region,court_side
380,12.666666666666666,363,804,0.5137518644332886,False,-0.49284774210714083,-0.4988713168786669,0.7012642067754222,Back,Left
381,12.7,363,804,0.5138535499572754,False,-0.2908581223361875,-0.06765835110517227,0.2986236758919215,Back,Left
382,12.733333333333333,501,616,0.6270608901977539,False,58.11526993213226,-79.31377760523354,98.32629311276328,Middle,Left
383,12.766666666666667,361,807,0.5869959592819214,False,-15.100445493029689,20.662940956311573,25.5925884398585,Back,Left
384,12.8,362,811,0.545635461807251,False,-21.348372457857796,31.441017149887678,38.00382304478001,Back,Left
385,12.833333333333334,475,667,0.5702726244926453,False,34.24462585410858,-40.689402583184055,53.18196952411886,Middle,Left
386,12.866666666666667,468,659,0.5528516173362732,False,26.740085553371593,-39.742072736011174,47.90056910680743,Middle,Left
387,12.9,468,659,0.5527958869934082,False,14.116604217415645,-22.7988714797643,26.81542569831714,Middle,Left
388,12.933333333333334,463,652,0.44095703959465027,False,3.798902783560129,-13.111953179966923,13.651189638730596,Middle,Left
389,12.966666666666667,457,650,0.5802046656608582,False,-2.175177531113907,-6.696033627253095,7.0404732532101155,Middle,Left
398,13.266666666666667,1437,188,0.4268210232257843,False,411.3194144532455,-197.72882379214423,456.37741888089244,Front,Right
399,13.3,1483,227,0.47539934515953064,False,330.7900490334521,-131.84292083986696,356.0963525720827,Front,Right
400,13.333333333333334,1532,273,0.5216219425201416,False,197.50482219444123,-45.04073689696287,202.5754742565824,Front,Right
403,13.433333333333334,361,786,0.5502951741218567,False,-403.8622740230518,205.9625795508801,453.34900524245467,Back,Left
404,13.466666666666667,361,789,0.5293149948120117,False,-340.5348048070393,165.0127797111122,378.408735037864,Back,Left
405,13.5,362,790,0.5443236231803894,False,-185.09694515387,88.49051168908012,205.1620085792932,Back,Left
406,13.533333333333333,361,790,0.552625298500061,False,-79.70104510356015,37.50750407055376,88.08558027397183,Back,Left
407,13.566666666666666,361,790,0.560926616191864,False,-27.283975890544696,12.59343956282077,30.050125797045236,Back,Left
408,13.6,361,790,0.5618154406547546,False,-6.429599890085424,2.8394399134086044,7.028667993897874,Back,Left
409,13.633333333333333,1796,701,0.6083400845527649,False,605.6878051536703,-37.66208502896053,606.8576027047853,Middle,Right
410,13.666666666666666,1781,768,0.5360391139984131,False,452.7572926933592,-0.7015486905697301,452.7578362188614,Back,Right
412,13.733333333333333,781,548,0.2674614191055298,False,-187.67116997171343,-86.67892208503162,206.72131862092678,Middle,Left
421,14.033333333333333,1630,893,0.3335132896900177,False,135.7948998184209,80.20799338507746,157.7135917400767,Back,Right
430,14.333333333333334,1492,906,0.47083261609077454,False,77.85752077623624,81.57218205156944,112.76442003609314,Back,Right
437,14.566666666666666,1445,414,0.3580753803253174,False,14.835601838807769,-160.27952918239333,160.96466244753634,Middle,Right
438,14.6,1445,414,0.3608565330505371,False,-2.653826075567565,-135.7151041143338,135.74104860948964,Middle,Right
439,14.633333333333333,1442,345,0.5336766839027405,False,-5.915744318849636,-103.17958973344943,103.34903854612749,Front,Right
440,14.666666666666666,1439,287,0.5262935161590576,False,-5.2661822750604275,-78.31375966815872,78.4906212812479,Front,Right
441,14.7,1436,236,0.5471391677856445,False,-4.193944722301245,-62.35516452434351,62.49604559643487,Front,Right
442,14.733333333333333,1433,193,0.5069308280944824,False,-3.4989786546425603,-51.34260848776589,51.4616973870242,Front,Right
443,14.766666666666667,1431,155,0.5531316995620728,False,-2.7424753885687907,-43.74900138189456,43.834875306882275,Front,Right
444,14.8,1431,155,0.5527780652046204,False,-1.4501509138284272,-23.930487773953722,23.974385972788248,Front,Right
445,14.833333333333334,1430,125,0.4346175789833069,False,-1.0299178775049276,-22.961583028280856,22.984669368930234,Front,Right
451,15.033333333333333,1371,712,0.5127618312835693,False,-25.423205586533697,234.66510433307116,236.03823964338136,Middle,Right
452,15.066666666666666,1360,731,0.4757503867149353,False,-23.681175465832908,189.53376911701983,191.00745458527882,Back,Right
464,15.466666666666667,1141,187,0.38972073793411255,False,-105.8114726646703,-128.11826348848095,166.16364580367784,Front,Right
469,15.633333333333333,1059,313,0.4981625974178314,False,-110.39287517797885,-77.45025555063374,134.85224868321362,Front,Right
470,15.666666666666666,1039,343,0.45327651500701904,False,-73.05582311826221,-23.07070213376887,76.6120786066525,Front,Right
477,15.9,1139,464,0.3177950978279114,False,6.639730759501205,47.426923883387865,47.889446996173724,Middle,Right
479,15.966666666666667,864,698,0.43250739574432373,False,-98.03740535899884,138.73554807431339,169.87903092790697,Middle,Left
480,16.0,864,698,0.42929619550704956,False,-75.30614527816272,96.44466825122053,122.36253328018236,Middle,Left
496,16.533333333333335,685,596,0.4427875280380249,False,-115.02384502348033,5.15038647831139,115.13909590083463,Middle,Left
497,16.566666666666666,672,611,0.5281205773353577,False,-79.03722219489565,-6.956668332719021,79.3427862289746,Middle,Left
498,16.6,672,611,0.5280686020851135,False,-39.26585264730873,-6.177296022208828,39.748788286766164,Middle,Left
499,16.633333333333333,658,628,0.5161359906196594,False,-21.516167779320156,3.744281616703092,21.83953114728051,Middle,Left
505,16.833333333333332,611,554,0.5505580306053162,False,-29.110275855245305,-27.302649854159732,39.91043534499876,Middle,Left
506,16.866666666666667,604,540,0.5819941163063049,False,-21.130834254523805,-27.218957130909793,34.45843559400893,Middle,Left
507,16.9,598,530,0.5620079636573792,False,-13.322808668016421,-19.93622752539352,23.978123336675697,Middle,Left
508,16.933333333333334,592,523,0.5141218304634094,False,-8.840951953366774,-13.178628643494488,15.86942608807493,Middle,Left
509,16.966666666666665,579,532,0.4674059748649597,False,-9.797954254757938,-2.6135284644303045,10.140534434274981,Middle,Left
510,17.0,579,532,0.46771693229675293,False,-5.832903204388817,0.37180649629240037,5.844741214327163,Middle,Left
514,17.133333333333333,521,593,0.5998215675354004,False,-27.1453306624981,26.49375049660089,37.93135631838782,Middle,Left
515,17.166666666666668,506,613,0.6296073794364929,False,-25.815885245476718,28.40657044927147,38.38480396845926,Middle,Left
516,17.2,506,613,0.6296278238296509,False,-14.682607931281023,16.757431605923728,22.2798224788917,Middle,Left
517,17.233333333333334,490,641,0.570256769657135,False,-13.255222707770608,19.427386445529653,23.518594199835732,Middle,Left
518,17.266666666666666,474,666,0.45171812176704407,False,-14.15945120872996,22.255150804345615,26.37767608900696,Middle,Left
519,17.3,465,660,0.3474263846874237,False,-12.142829001944456,10.832924161636734,16.272693141033425,Middle,Left
521,17.366666666666667,461,648,0.46575596928596497,False,-8.346615386444743,-0.8393628316487511,8.38871374957982,Middle,Left
522,17.4,461,648,0.46448570489883423,False,-4.147346524523285,-2.564542309595566,4.876203487569108,Middle,Left
523,17.433333333333334,460,646,0.4811810851097107,False,-2.0707920143614156,-2.6336058251815615,3.3502327097043962,Middle,Left
524,17.466666666666665,459,646,0.4074034094810486,False,-1.2488838742843174,-1.5343109644722583,1.9783379557464893,Middle,Left
525,17.5,459,649,0.5167862176895142,False,-0.5753260379550712,0.5753853949150491,0.8136758584538607,Middle,Left
526,17.533333333333335,458,656,0.5161789059638977,False,-0.6345767159782307,3.6629523787776153,3.7175136499620693,Middle,Left
527,17.566666666666666,457,664,0.4888743758201599,False,-0.7993711882631035,6.043605154488806,6.096241264909783,Middle,Left
528,17.6,457,664,0.48874470591545105,False,-0.49132937261712156,3.916827372316732,3.947523428293483,Middle,Left
529,17.633333333333333,456,674,0.4108705222606659,False,-0.6511515581315993,6.105534630751615,6.140158913168654,Middle,Left
530,17.666666666666668,457,686,0.38750356435775757,False,0.017297625422057372,8.983411006420278,8.983427659758732,Middle,Left
532,17.733333333333334,493,543,0.5303317308425903,False,15.324051074778254,-54.65341401149854,56.7610976325747,Middle,Left
533,17.766666666666666,510,476,0.6397461891174316,False,18.75839271149178,-71.20181976520722,73.63135497188411,Middle,Left
534,17.8,510,476,0.6399270296096802,False,11.452644817900724,-44.096939754401596,45.55988552474986,Middle,Left
536,17.866666666666667,541,359,0.5434914827346802,False,18.401695007067794,-70.03920974934925,72.4162501200282,Middle,Left
537,17.9,541,336,0.49764466285705566,False,11.8726608850975,-54.806493745618255,56.07773027843599,Front,Left
538,17.933333333333334,536,320,0.49253395199775696,False,3.587836157828704,-35.71319117474239,35.89296020362657,Front,Left
539,17.966666666666665,530,309,0.5178127884864807,False,-1.9349923642190774,-21.880646803212297,21.966039697144105,Front,Left
540,18.0,530,309,0.5177564024925232,False,-2.10217777372873,-10.180892613344376,10.395658988097347,Front,Left
541,18.033333333333335,524,298,0.5582115054130554,False,-3.7771647714935104,-8.442270288161994,9.248724308216481,Front,Left
542,18.066666666666666,517,290,0.45269331336021423,False,-5.435871870663815,-7.945853962856139,9.627320405663808,Front,Left
543,18.1,511,282,0.540033757686615,False,-5.969485066824027,-7.880269705609715,9.88602056422023,Front,Left
544,18.133333333333333,504,276,0.5623444318771362,False,-6.499512429362526,-7.074956809037947,9.607219976100806,Front,Left
545,18.166666666666668,497,273,0.43229979276657104,False,-6.805185720129473,-5.21151971384964,8.571492892915302,Front,Left
546,18.2,497,273,0.4323217570781708,False,-3.987293117142798,-2.6798507532201867,4.804175939903652,Front,Left
547,18.233333333333334,490,273,0.47798892855644226,False,-4.756886116882773,-1.0977069023115817,4.881897783892506,Front,Left
548,18.266666666666666,482,273,0.4268493950366974,False,-6.262853292151764,-0.3525194927865415,6.272766642543836,Front,Left
549,18.3,474,279,0.4080083668231964,False,-7.264365867305846,2.461525246932899,7.670079399547718,Front,Left
550,18.333333333333332,467,284,0.4962396025657654,False,-7.331204734049041,4.034303028465399,8.367924699591182,Front,Left
551,18.366666666666667,460,294,0.5171718001365662,False,-7.203316615461095,6.83251496732964,9.928294467901395,Front,Left
552,18.4,460,294,0.5160292387008667,False,-4.140139432543325,4.447141868593702,6.076004058614449,Front,Left
553,18.433333333333334,451,306,0.4958702325820923,False,-5.645685239622648,7.21010788794592,9.15747877861112,Front,Left
554,18.466666666666665,443,322,0.4633830785751343,False,-6.907618544261942,11.41239930700132,13.340091899813721,Front,Left
555,18.5,434,340,0.5738186836242676,False,-8.015593959439373,14.941563171533272,16.95582662483668,Front,Left
556,18.533333333333335,426,364,0.5276904106140137,False,-8.206401816931363,19.393703493918093,21.058508161570828,Middle,Left
557,18.566666666666666,417,387,0.42841053009033203,False,-8.575358778867527,21.709022689911492,23.34134624089605,Middle,Left
558,18.6,417,387,0.4299580156803131,False,-5.02158142432863,12.958507833186726,13.897453193442463,Middle,Left
559,18.633333333333333,408,418,0.532795250415802,False,-6.067683864354114,19.01456926986306,19.9592242333254,Middle,Left
560,18.666666666666668,397,452,0.5383679866790771,False,-8.335894797157918,26.418565507564082,27.702486270129963,Middle,Left
583,19.433333333333334,1207,550,0.5371421575546265,False,336.6652268212642,57.95088054846666,341.6164216002444,Middle,Right
584,19.466666666666665,1225,529,0.5084882974624634,False,263.6254173751057,30.244695230598317,265.35467260968005,Middle,Right
585,19.5,1241,515,0.2929466962814331,False,146.09477289917868,6.63383001145079,146.24530887889506,Middle,Right
586,19.533333333333335,1255,503,0.45166024565696716,False,69.4013829568344,-5.437542752238153,69.61407061437797,Middle,Right
587,19.566666666666666,1268,494,0.38365471363067627,False,31.93214711962799,-9.091751752751497,33.20123445902616,Middle,Right
588,19.6,1268,494,0.3766375780105591,False,11.778869789499609,-5.905293424766709,13.176276558670871,Middle,Right
591,19.7,1138,463,0.5107619762420654,False,-51.653880202067356,-15.929649437492973,54.05438993394474,Middle,Right
597,19.9,1410,612,0.5897936820983887,False,73.65396748244524,51.89838451316443,90.10188256069551,Middle,Right
598,19.933333333333334,1432,645,0.6071028113365173,False,74.17577731116735,56.00551577082017,92.94441207771168,Middle,Right
599,19.966666666666665,1454,678,0.5444449782371521,False,52.24626018711015,47.026991695649016,70.29373835187494,Middle,Right
600,20.0,1454,678,0.5449428558349609,False,26.287209060857784,25.57816801145861,36.677786724823626,Middle,Right
601,20.033333333333335,1469,680,0.5321727395057678,False,16.898378255505413,11.805052452210909,20.613453157236634,Middle,Right
602,20.066666666666666,1481,668,0.5647757053375244,False,13.158204926646878,-0.6963721142294599,13.176619104046022,Middle,Right
603,20.1,1489,659,0.5267873406410217,False,10.314691910599958,-6.4283612589504555,12.153875829798958,Middle,Right
604,20.133333333333333,1489,653,0.5203422904014587,False,5.4544595351335605,-7.268731917212526,9.087661553156208,Middle,Right
605,20.166666666666668,1490,649,0.5878657102584839,False,2.7084425551220996,-6.038772619373038,6.618340866326381,Middle,Right
606,20.2,1490,649,0.5880427360534668,False,1.0760437382836137,-3.2707910751185474,3.443246198542085,Middle,Right
607,20.233333333333334,1490,648,0.6295157074928284,False,0.3310468674790463,-1.8192041971028423,1.849079754695369,Middle,Right
608,20.266666666666666,1489,649,0.6032461524009705,False,-0.36348850706542535,-0.370662201236438,0.5191477267542385,Middle,Right
609,20.3,1489,653,0.5512771010398865,False,-0.3338003588647334,1.7321805184948884,1.7640498939178124,Middle,Right
610,20.333333333333332,1489,660,0.5911943316459656,False,-0.18762003871563326,4.330263593085726,4.334326252663885,Middle,Right
611,20.366666666666667,1489,669,0.5972480177879333,False,-0.08238636660173916,6.764135149388757,6.764636858885945,Middle,Right
612,20.4,1489,669,0.5976773500442505,False,-0.028864771826238533,4.342715425229036,4.342811352059261,Middle,Right
613,20.433333333333334,1489,682,0.5312357544898987,False,-0.0071463944291656825,7.565418617423058,7.565421992711626,Middle,Right
614,20.466666666666665,1489,699,0.4893650710582733,False,-0.0002608200027446328,12.121725883251862,12.12172588605786,Middle,Right
630,21.0,1615,506,0.5268858671188354,False,53.18346344588674,-73.64483027310692,90.8407497219981,Middle,Right
649,21.633333333333333,781,555,0.3292737603187561,False,-311.8062266545478,-37.15822059021709,314.0125098431247,Middle,Left
667,22.233333333333334,63,779,0.4378270208835602,False,-548.2777080978232,79.5722988567905,554.0218370627247,Back,Left
669,22.3,76,773,0.2687647342681885,False,-353.50048584970943,64.24969481728392,359.29182676494986,Back,Left
670,22.333333333333332,76,773,0.2626318037509918,False,-169.59387739636824,34.401249970906406,173.04776580440202,Back,Left
671,22.366666666666667,82,778,0.4549582302570343,False,-62.715163234509205,16.673891132518907,64.8938390375406,Back,Left
672,22.4,90,789,0.4599851667881012,False,-13.826708317739957,11.12084876091645,17.74404520020833,Back,Left
684,22.8,394,908,0.32290786504745483,False,129.03201792966073,55.665449768234204,140.52723561253205,Back,Left
689,22.966666666666665,1137,545,0.3812066316604614,False,413.6279165616294,-113.11010454716379,428.8145859340428,Middle,Right
690,23.0,571,504,0.6561316251754761,False,50.84595490885829,-112.74166595517853,123.6769759209155,Middle,Left
691,23.033333333333335,589,447,0.539277970790863,False,-27.64865347518534,-89.14844890110558,93.33752718207136,Middle,Left
705,23.5,363,472,0.25409573316574097,False,-125.35336987321685,-36.76517678788747,130.63363105577417,Middle,Left
706,23.533333333333335,363,472,0.25702571868896484,False,-89.85035924907967,-11.914973449434584,90.63693314256285,Middle,Left
723,24.1,311,790,0.5066560506820679,False,-67.54939857417266,131.76349651335073,148.0693765137013,Back,Left
724,24.133333333333333,311,790,0.5067368745803833,False,-35.06498745119328,101.74527307535465,107.61809298687108,Back,Left
737,24.566666666666666,539,616,0.6336628794670105,False,81.7573387784812,-19.98981887433358,84.16564205641164,Middle,Left
738,24.6,532,602,0.6456009149551392,False,65.10674102369775,-39.14916473790937,75.9706839932537,Middle,Left
741,24.7,364,847,0.3484136760234833,False,-36.24988480496398,77.37190196791558,85.44276073785244,Back,Left
742,24.733333333333334,364,847,0.34981924295425415,False,-39.00649136785704,65.47322670235442,76.21187429560175,Back,Left
743,24.766666666666666,502,560,0.614386260509491,False,35.213741127056295,-85.41932466765181,92.39301159092632,Middle,Left
744,24.8,494,554,0.5794066786766052,False,30.196580422440494,-78.77987149811142,84.36884272329368,Middle,Left
745,24.833333333333332,364,845,0.4685419797897339,False,-38.31340835715034,78.48056146366207,87.33336010708277,Back,Left
746,24.866666666666667,477,551,0.5037806630134583,False,13.34802409436847,-50.720432771253115,52.44742174527789,Middle,Left
747,24.9,469,553,0.5358004570007324,False,13.541067461232178,-51.48568434894213,53.23660583535116,Middle,Left
748,24.933333333333334,469,553,0.5352251529693604,False,7.8600120299245395,-29.890813367151583,30.9069654424443,Middle,Left
749,24.966666666666665,461,558,0.5497142672538757,False,0.1536790477023331,-11.316809999094382,11.317853409781613,Middle,Left
751,25.033333333333335,442,578,0.5644155144691467,False,-9.303663406516991,5.210490905754266,10.663365709789346,Middle,Left
752,25.066666666666666,434,590,0.5419803857803345,False,-10.438269451258284,11.020621404334463,15.179313728714709,Middle,Left
756,25.2,405,652,0.5906451940536499,False,-18.474984115162925,33.57321751757592,38.320829486559774,Middle,Left
757,25.233333333333334,395,678,0.5787009596824646,False,-16.329611678512013,34.394521268235714,38.074129154087224,Middle,Left
758,25.266666666666666,385,708,0.5210651755332947,False,-13.275787940624951,32.68598921578396,35.27917851167723,Middle,Left
770,25.666666666666668,417,625,0.381521999835968,False,6.378376775115967,-16.447416543582676,17.640895704114797,Middle,Left
782,26.066666666666666,617,553,0.31782105565071106,False,91.60412395067992,-48.64847899067761,103.7207309696472,Middle,Left
813,27.1,822,687,0.3607631325721741,False,154.6498045631361,22.70750199092644,156.30800586689125,Middle,Left
814,27.133333333333333,822,687,0.36026129126548767,False,100.60665176128552,25.83538806433423,103.87090860799918,Middle,Left
816,27.2,860,546,0.5241049528121948,False,64.5535019050895,-44.02565555043023,78.13714196754013,Middle,Left
817,27.233333333333334,828,470,0.6434931755065918,False,17.376966242382814,-69.96746036075724,72.09302646666353,Middle,Left
819,27.3,776,354,0.511796772480011,False,-20.310502001836248,-94.01861259559796,96.18740045332198,Front,Left
851,28.366666666666667,534,342,0.3407459557056427,False,-120.59590395785162,-63.68479546387405,136.3786098502505,Front,Left
852,28.4,534,342,0.3414214253425598,False,-87.56069454505885,-31.40048326533578,93.0207803585292,Front,Left
853,28.433333333333334,530,333,0.4286344647407532,False,-46.40585163411262,-16.194066617623562,49.15028849867824,Front,Left
854,28.466666666666665,523,326,0.5066006779670715,False,-22.441450745241536,-9.604334879265004,24.41028389888508,Front,Left
855,28.5,515,321,0.4508177638053894,False,-12.076624005745103,-6.4869416339318295,13.708583411066844,Front,Left
856,28.533333333333335,507,319,0.40271803736686707,False,-8.509421539963158,-4.037707572084717,9.418775790008977,Front,Left
857,28.566666666666666,500,318,0.46398308873176575,False,-7.236811299819584,-2.3192047146305277,7.599351834042222,Front,Left
858,28.6,500,318,0.4644377529621124,False,-3.955560247307753,-1.0341516814912368,4.088511534826889,Front,Left
859,28.633333333333333,492,320,0.4657576382160187,False,-5.078080604964079,0.4754472714052089,5.100289475941439,Front,Left
860,28.666666666666668,483,324,0.42212772369384766,False,-6.933434941831109,2.232039555965293,7.283853421918806,Front,Left
861,28.7,473,331,0.43606919050216675,False,-8.55831623449111,4.557455151325295,9.696142234203021,Front,Left
862,28.733333333333334,464,340,0.4922427535057068,False,-9.034221626010206,6.8468564509496765,11.335634241090425,Front,Left
863,28.766666666666666,454,355,0.4307571053504944,False,-9.526643971300446,10.696020229369774,14.323470044057151,Front,Left
864,28.8,454,355,0.43068063259124756,False,-5.593341642087779,6.867160240626362,8.856825644414183,Front,Left
865,28.833333333333332,443,371,0.4880940020084381,False,-7.174665279459577,10.039846394781,12.339948845237561,Middle,Left
867,28.9,420,418,0.47256913781166077,False,-14.135979655608054,26.20530364263665,29.77488639485549,Middle,Left
868,28.933333333333334,408,447,0.5560705065727234,False,-14.474603272693095,30.264830087111637,33.548086087042215,Middle,Left
869,28.966666666666665,395,483,0.5499104261398315,False,-13.912526136605528,33.40876379546947,36.18983119390312,Middle,Left
870,29.0,395,483,0.5503968596458435,False,-7.940157095267277,19.86761430822129,21.39551805864403,Middle,Left
873,29.1,418,488,0.4380706548690796,False,6.183138881919363,11.179851032058925,12.775769077911985,Middle,Left
875,29.166666666666668,499,369,0.5307581424713135,False,40.27813803589731,-45.31453436671998,60.62784367360795,Middle,Left
876,29.2,499,369,0.5308489799499512,False,29.351589619896668,-36.2527424911584,46.64522645828904,Middle,Left
877,29.233333333333334,530,326,0.5094053149223328,False,28.10075090771051,-37.48625068381695,46.84945241843451,Front,Left
879,29.3,539,285,0.3314829170703888,False,19.815817948703202,-39.18909647857095,43.914142639733846,Front,Left
881,29.366666666666667,510,276,0.26071101427078247,False,-2.2644721409053616,-26.75017704942461,26.845852682537384,Front,Left
882,29.4,510,276,0.25909504294395447,False,-5.242361083508139,-13.243358931400703,14.243205591291288,Front,Left
887,29.566666666666666,431,290,0.3914066255092621,False,-36.904686909719125,0.6618725803442356,36.910621658501036,Front,Left
888,29.6,431,290,0.39323312044143677,False,-26.968623499496676,2.859774651084593,27.11982604134087,Front,Left
889,29.633333333333333,423,300,0.48746705055236816,False,-17.192155270035144,6.265102527894927,18.298134126572375,Front,Left
890,29.666666666666668,415,313,0.488713800907135,False,-11.57059506305335,9.714455863066858,15.10792251862011,Front,Left
891,29.7,406,328,0.5058724880218506,False,-9.484090913100152,12.559905898852254,15.738462969298256,Front,Left
892,29.733333333333334,397,347,0.5025689601898193,False,-8.908046441607219,15.785083662406416,18.12518020972484,Front,Left
893,29.766666666666666,387,374,0.4748157560825348,False,-9.26631647575179,21.09327990451495,23.0389035797931,Middle,Left
