frame,time,x,y,mask_area
413,13.766666666666667,919,765,1135
414,13.8,935,768,1143
415,13.833333333333334,947,770,981
416,13.866666666666667,950,773,944
417,13.9,950,773,954
418,13.933333333333334,950,774,979
419,13.966666666666667,950,772,1020
420,14.0,951,771,1070
421,14.033333333333333,959,769,1231
422,14.066666666666666,977,768,1531
423,14.1,977,768,1578
424,14.133333333333333,1006,762,1441
425,14.166666666666666,1039,761,1423
426,14.2,1070,756,1034
427,14.233333333333333,1110,769,426
428,14.266666666666667,1133,765,440
429,14.3,1139,765,417
430,14.333333333333334,1154,768,597
431,14.366666666666667,1157,785,863
432,14.4,1155,806,958
433,14.433333333333334,1155,811,792
434,14.466666666666667,1157,811,741
435,14.5,1148,812,1053
436,14.533333333333333,1147,812,1050
437,14.566666666666666,1159,811,660
438,14.6,1159,809,753
439,14.633333333333333,1159,794,1013
440,14.666666666666666,1223,773,465
441,14.7,1223,775,349
442,14.733333333333333,1226,777,331
443,14.766666666666667,1225,775,353
444,14.8,1224,773,424
445,14.833333333333334,1223,769,501
446,14.866666666666667,1222,761,727
447,14.9,1222,761,736
448,14.933333333333334,1223,754,853
449,14.966666666666667,1226,760,506
450,15.0,1230,755,614
451,15.033333333333333,1236,752,662
452,15.066666666666666,1244,748,650
453,15.1,1243,748,636
454,15.133333333333333,1248,744,635
455,15.166666666666666,1255,739,692
456,15.2,1268,731,1090
457,15.233333333333333,1281,724,1444
458,15.266666666666667,1295,719,1321
459,15.3,1295,718,1349
460,15.333333333333334,1304,717,1229
461,15.366666666666667,1309,716,1081
462,15.4,1309,711,1042
463,15.433333333333334,1306,711,1072
464,15.466666666666667,1306,710,1049
465,15.5,1306,710,1057
466,15.533333333333333,1302,715,878
467,15.566666666666666,1299,713,1104
468,15.6,1295,716,1065
469,15.633333333333333,1294,720,1115
470,15.666666666666666,1296,721,1066
471,15.7,1296,721,1068
472,15.733333333333333,1295,723,1055
473,15.766666666666667,1295,725,971
474,15.8,1294,725,942
475,15.833333333333334,1292,723,1010
476,15.866666666666667,1286,722,1314
477,15.9,1286,722,1360
478,15.933333333333334,1270,719,1425
479,15.966666666666667,1250,720,1495
480,16.0,1227,721,1685
481,16.033333333333335,1208,726,1531
482,16.066666666666666,1206,730,1441
483,16.1,1206,730,1380
484,16.133333333333333,1206,731,1314
485,16.166666666666668,1205,729,1307
486,16.2,1196,734,532
487,16.233333333333334,1226,736,299
488,16.266666666666666,1221,736,535
489,16.3,1221,737,529
490,16.333333333333332,1213,734,888
491,16.366666666666667,1209,734,1104
492,16.4,1209,734,1135
493,16.433333333333334,1209,734,1127
494,16.466666666666665,1210,732,1156
495,16.5,1211,732,1153
496,16.533333333333335,1209,733,1212
497,16.566666666666666,1208,738,1246
498,16.6,1208,743,1290
499,16.633333333333333,1210,746,1254
500,16.666666666666668,1216,750,1107
501,16.7,1216,750,1113
502,16.733333333333334,1222,753,1142
503,16.766666666666666,1225,754,1191
504,16.8,1224,757,1152
505,16.833333333333332,1220,760,1246
506,16.866666666666667,1213,761,1263
507,16.9,1213,761,1259
508,16.933333333333334,1203,758,1058
509,16.966666666666665,1194,762,1178
510,17.0,1188,769,1102
511,17.033333333333335,1188,773,1088
512,17.066666666666666,1187,775,1009
513,17.1,1188,772,1177
514,17.133333333333333,1188,773,1212
515,17.166666666666668,1187,775,1104
516,17.2,1186,784,701
517,17.233333333333334,1185,782,803
518,17.266666666666666,1186,782,767
519,17.3,1186,783,762
520,17.333333333333332,1187,783,756
521,17.366666666666667,1186,784,715
522,17.4,1186,783,778
523,17.433333333333334,1186,784,771
524,17.466666666666665,1187,783,818
525,17.5,1186,783,816
526,17.533333333333335,1187,783,816
527,17.566666666666666,1186,783,849
528,17.6,1186,783,833
529,17.633333333333333,1186,783,781
530,17.666666666666668,1187,781,733
531,17.7,1187,781,746
532,17.733333333333334,1187,778,606
533,17.766666666666666,1186,779,689
534,17.8,1184,782,830
535,17.833333333333332,1181,794,807
536,17.866666666666667,1177,805,947
537,17.9,1177,805,928
538,17.933333333333334,1172,819,895
539,17.966666666666665,1169,833,843
540,18.0,1167,839,968
541,18.033333333333335,1166,846,1004
542,18.066666666666666,1163,844,930
543,18.1,1163,844,905
544,18.133333333333333,1160,852,988
545,18.166666666666668,1158,858,1022
546,18.2,1158,861,1031
547,18.233333333333334,1158,862,1007
548,18.266666666666666,1158,862,1013
549,18.3,1158,862,1009
550,18.333333333333332,1158,862,989
551,18.366666666666667,1158,862,987
552,18.4,1158,862,966
553,18.433333333333334,1158,864,914
554,18.466666666666665,1159,864,899
555,18.5,1159,864,907
556,18.533333333333335,1159,864,891
557,18.566666666666666,1159,864,879
558,18.6,1159,864,884
559,18.633333333333333,1159,865,830
560,18.666666666666668,1161,865,673
561,18.7,1161,865,660
562,18.733333333333334,1165,868,426
563,18.766666666666666,1166,867,461
564,18.8,1167,865,478
565,18.833333333333332,1168,859,556
566,18.866666666666667,1172,851,370
567,18.9,1172,850,424
568,18.933333333333334,1177,856,957
569,18.966666666666665,1187,865,978
570,19.0,1272,845,1739
571,19.033333333333335,1277,845,1578
572,19.066666666666666,1281,852,1393
573,19.1,1281,851,1431
574,19.133333333333333,1280,849,1494
575,19.166666666666668,1277,847,1665
576,19.2,1275,845,1741
577,19.233333333333334,1274,845,1741
578,19.266666666666666,1274,844,1792
579,19.3,1274,844,1793
580,19.333333333333332,1275,844,1797
581,19.366666666666667,1276,844,1769
582,19.4,1276,845,1781
583,19.433333333333334,1274,848,1768
584,19.466666666666665,1271,852,1778
585,19.5,1271,852,1756
586,19.533333333333335,1267,858,1509
587,19.566666666666666,1266,859,1586
588,19.6,1266,864,1302
589,19.633333333333333,1264,863,1237
590,19.666666666666668,1260,852,1536
591,19.7,1261,850,1577
592,19.733333333333334,1255,847,1523
593,19.766666666666666,1246,861,917
594,19.8,1243,872,804
595,19.833333333333332,1246,882,957
596,19.866666666666667,1249,898,642
597,19.9,1249,899,603
598,19.933333333333334,1249,900,823
599,19.966666666666665,1250,904,581
600,20.0,1249,904,601
601,20.033333333333335,1248,898,866
602,20.066666666666666,1249,904,505
603,20.1,1249,904,504
604,20.133333333333333,1242,897,674
605,20.166666666666668,1229,895,1303
606,20.2,1201,903,893
607,20.233333333333334,1166,893,1213
608,20.266666666666666,1109,892,428
609,20.3,1110,893,403
610,20.333333333333332,1060,894,644
611,20.366666666666667,1020,892,527
612,20.4,978,886,581
613,20.433333333333334,946,878,1079
614,20.466666666666665,917,880,560
615,20.5,917,879,674
616,20.533333333333335,904,886,438
617,20.566666666666666,899,883,709
618,20.6,899,882,860
619,20.633333333333333,898,881,955
620,20.666666666666668,898,881,973
621,20.7,898,881,988
622,20.733333333333334,898,880,1022
623,20.766666666666666,898,879,1049
624,20.8,897,878,1081
625,20.833333333333332,894,878,1234
626,20.866666666666667,892,877,1345
627,20.9,892,877,1366
628,20.933333333333334,893,878,1333
629,20.966666666666665,893,878,1339
630,21.0,893,878,1267
631,21.033333333333335,893,878,1299
632,21.066666666666666,894,878,1324
633,21.1,893,877,1431
634,21.133333333333333,893,877,1416
635,21.166666666666668,894,878,1328
636,21.2,893,877,1412
637,21.233333333333334,893,878,1353
638,21.266666666666666,893,877,1388
639,21.3,893,877,1408
640,21.333333333333332,893,876,1380
641,21.366666666666667,894,875,1190
642,21.4,894,868,1373
643,21.433333333333334,896,867,1129
644,21.466666666666665,894,860,1102
645,21.5,894,860,1092
646,21.533333333333335,890,853,800
647,21.566666666666666,884,851,682
648,21.6,876,849,672
649,21.633333333333333,867,849,663
650,21.666666666666668,858,847,835
651,21.7,858,847,835
652,21.733333333333334,849,845,976
653,21.766666666666666,845,844,935
654,21.8,846,843,912
655,21.833333333333332,853,843,979
656,21.866666666666667,857,843,1102
657,21.9,857,843,1104
658,21.933333333333334,858,844,1059
659,21.966666666666665,857,844,1099
660,22.0,858,844,1087
661,22.033333333333335,858,844,1083
662,22.066666666666666,857,842,1129
663,22.1,857,842,1139
664,22.133333333333333,851,840,1327
665,22.166666666666668,834,844,1147
666,22.2,807,844,1184
667,22.233333333333334,760,846,875
668,22.266666666666666,727,851,1510
669,22.3,724,850,1332
670,22.333333333333332,683,854,1913
671,22.366666666666667,637,856,1663
672,22.4,597,855,1576
673,22.433333333333334,571,856,2105
674,22.466666666666665,543,867,2252
675,22.5,543,867,2304
676,22.533333333333335,523,887,2715
677,22.566666666666666,501,908,3184
678,22.6,494,918,2382
679,22.633333333333333,494,918,2341
680,22.666666666666668,495,917,2461
681,22.7,495,917,2473
682,22.733333333333334,495,917,2454
683,22.766666666666666,494,918,2453
684,22.8,494,918,2442
685,22.833333333333332,494,918,2436
686,22.866666666666667,494,918,2324
687,22.9,494,918,2323
688,22.933333333333334,494,918,2443
689,22.966666666666665,494,918,2340
690,23.0,494,918,2427
691,23.033333333333335,494,918,2313
692,23.066666666666666,494,918,2320
693,23.1,494,917,2441
694,23.133333333333333,494,917,2379
695,23.166666666666668,494,914,2592
696,23.2,502,906,2093
697,23.233333333333334,513,900,2056
698,23.266666666666666,531,898,2068
699,23.3,530,899,1792
700,23.333333333333332,558,897,1718
701,23.366666666666667,591,886,1616
702,23.4,620,871,1818
703,23.433333333333334,646,864,1731
704,23.466666666666665,668,853,1830
705,23.5,668,853,1825
706,23.533333333333335,683,849,1232
707,23.566666666666666,719,857,451
708,23.6,728,847,946
709,23.633333333333333,738,846,884
710,23.666666666666668,740,846,945
711,23.7,740,846,930
712,23.733333333333334,740,848,835
713,23.766666666666666,741,849,602
714,23.8,739,847,955
715,23.833333333333332,731,838,1113
716,23.866666666666667,716,826,1600
717,23.9,718,831,1274
718,23.933333333333334,700,831,1174
719,23.966666666666665,684,833,948
720,24.0,677,834,1108
721,24.033333333333335,679,836,966
722,24.066666666666666,678,835,988
723,24.1,678,835,990
724,24.133333333333333,678,836,965
725,24.166666666666668,681,831,1126
726,24.2,699,828,1269
727,24.233333333333334,730,828,1492
728,24.266666666666666,766,822,526
729,24.3,766,822,440
730,24.333333333333332,831,799,1457
731,24.366666666666667,874,796,1437
732,24.4,910,795,1411
733,24.433333333333334,986,812,413
734,24.466666666666665,1032,810,858
735,24.5,1030,810,969
736,24.533333333333335,1078,813,1362
737,24.566666666666666,1119,825,1351
738,24.6,1125,830,1248
739,24.633333333333333,1125,833,845
740,24.666666666666668,1133,832,776
741,24.7,1133,832,829
742,24.733333333333334,1149,835,237
743,24.766666666666666,1149,835,269
744,24.8,1150,833,394
745,24.833333333333332,1152,832,719
746,24.866666666666667,1124,805,376
747,24.9,1123,804,299
748,24.933333333333334,1128,814,211
749,24.966666666666665,1164,863,874
750,25.0,1167,876,1312
751,25.033333333333335,1167,892,1379
752,25.066666666666666,1160,902,1158
753,25.1,1160,901,1146
754,25.133333333333333,1154,908,628
755,25.166666666666668,1149,917,531
756,25.2,1127,919,1605
757,25.233333333333334,1129,928,1548
758,25.266666666666666,1130,936,1345
759,25.3,1130,940,1006
760,25.333333333333332,1130,936,1336
761,25.366666666666667,1130,938,1285
762,25.4,1129,938,1201
763,25.433333333333334,1128,937,1266
764,25.466666666666665,1115,936,1687
765,25.5,1115,936,1644
766,25.533333333333335,1093,937,2245
767,25.566666666666666,1070,941,2554
768,25.6,1070,942,2549
769,25.633333333333333,1070,941,2620
770,25.666666666666668,1071,942,2477
771,25.7,1071,942,2496
772,25.733333333333334,1072,941,2628
773,25.766666666666666,1067,932,2617
774,25.8,1048,928,2878
775,25.833333333333332,1016,928,2464
776,25.866666666666667,970,921,3071
777,25.9,968,921,3218
778,25.933333333333334,948,923,1479
779,25.966666666666665,943,924,597
780,26.0,946,923,458
781,26.033333333333335,906,927,744
782,26.066666666666666,906,922,1312
783,26.1,906,920,1416
784,26.133333333333333,912,924,1550
785,26.166666666666668,915,924,1671
786,26.2,914,922,1737
787,26.233333333333334,912,923,1571
788,26.266666666666666,912,924,1422
789,26.3,912,924,1418
790,26.333333333333332,912,924,1383
791,26.366666666666667,913,923,1465
792,26.4,914,922,1470
793,26.433333333333334,915,922,1402
794,26.466666666666665,915,919,1519
795,26.5,915,919,1530
796,26.533333333333335,916,916,1522
797,26.566666666666666,916,908,1647
798,26.6,914,898,1651
799,26.633333333333333,909,885,1536
800,26.666666666666668,904,874,1573
801,26.7,904,874,1552
802,26.733333333333334,896,868,1318
803,26.766666666666666,884,863,917
804,26.8,867,864,727
805,26.833333333333332,845,862,621
806,26.866666666666667,821,864,384
807,26.9,821,864,453
808,26.933333333333334,801,854,400
809,26.966666666666665,791,842,465
810,27.0,781,837,698
811,27.033333333333335,781,839,613
812,27.066666666666666,779,839,741
813,27.1,780,839,745
814,27.133333333333333,780,838,737
815,27.166666666666668,780,839,752
816,27.2,780,838,754
817,27.233333333333334,779,837,802
818,27.266666666666666,777,837,708
819,27.3,777,837,699
820,27.333333333333332,774,833,812
821,27.366666666666667,769,833,921
822,27.4,751,834,777
823,27.433333333333334,734,835,575
824,27.466666666666665,714,835,608
825,27.5,693,835,539
826,27.533333333333335,670,821,1346
827,27.566666666666666,653,816,1388
828,27.6,648,819,1405
829,27.633333333333333,648,821,1318
830,27.666666666666668,647,820,1412
831,27.7,647,820,1424
832,27.733333333333334,644,818,1489
833,27.766666666666666,638,813,1342
834,27.8,621,809,1277
835,27.833333333333332,598,810,626
836,27.866666666666667,544,797,846
837,27.9,544,796,798
838,27.933333333333334,535,801,1684
839,27.966666666666665,525,813,1791
840,28.0,524,817,1560
841,28.033333333333335,525,817,1527
842,28.066666666666666,525,817,1515
843,28.1,525,817,1522
844,28.133333333333333,525,817,1517
845,28.166666666666668,525,817,1513
846,28.2,525,817,1525
847,28.233333333333334,525,817,1509
848,28.266666666666666,525,816,1524
849,28.3,525,816,1515
850,28.333333333333332,525,816,1524
851,28.366666666666667,525,816,1516
852,28.4,526,814,1544
853,28.433333333333334,530,812,1557
854,28.466666666666665,540,805,1671
855,28.5,540,805,1677
856,28.533333333333335,559,803,1567
857,28.566666666666666,586,807,1737
858,28.6,620,809,1308
859,28.633333333333333,657,811,976
860,28.666666666666668,690,810,810
861,28.7,690,810,815
862,28.733333333333334,719,808,994
863,28.766666666666666,747,809,1389
864,28.8,757,810,1105
865,28.833333333333332,761,814,897
866,28.866666666666667,762,813,920
867,28.9,762,814,865
868,28.933333333333334,760,813,897
869,28.966666666666665,763,813,1063
870,29.0,765,812,1231
871,29.033333333333335,767,812,1277
872,29.066666666666666,770,814,1103
873,29.1,771,814,1107
874,29.133333333333333,779,814,1092
875,29.166666666666668,787,816,1140
876,29.2,790,817,1315
877,29.233333333333334,795,821,1200
878,29.266666666666666,797,825,1072
879,29.3,797,825,1098
880,29.333333333333332,798,828,964
881,29.366666666666667,798,831,916
882,29.4,798,833,885
883,29.433333333333334,802,837,667
884,29.466666666666665,802,837,669
885,29.5,802,837,670
886,29.533333333333335,802,837,679
887,29.566666666666666,801,836,698
888,29.6,801,837,668
889,29.633333333333333,799,836,729
890,29.666666666666668,801,837,640
891,29.7,799,836,763
892,29.733333333333334,800,837,747
893,29.766666666666666,801,837,710
894,29.8,799,839,663
895,29.833333333333332,799,839,723
896,29.866666666666667,799,839,727
897,29.9,799,839,661
898,29.933333333333334,801,838,640
899,29.966666666666665,801,837,682
900,30.0,799,835,799
901,30.033333333333335,799,838,797
902,30.066666666666666,798,841,688
903,30.1,798,842,683
904,30.133333333333333,797,843,697
905,30.166666666666668,797,844,680
906,30.2,797,844,673
907,30.233333333333334,798,843,800
908,30.266666666666666,802,845,694
909,30.3,802,846,689
910,30.333333333333332,801,846,646
911,30.366666666666667,800,845,720
912,30.4,800,845,743
913,30.433333333333334,800,845,784
914,30.466666666666665,799,845,831
915,30.5,799,845,841
916,30.533333333333335,799,844,776
917,30.566666666666666,791,839,760
918,30.6,763,845,957
919,30.633333333333333,733,846,890
920,30.666666666666668,717,860,1547
921,30.7,721,860,1841
922,30.733333333333334,713,868,2218
923,30.766666666666666,679,878,2241
924,30.8,654,884,2469
925,30.833333333333332,633,886,2342
926,30.866666666666667,611,887,2236
927,30.9,612,887,2276
928,30.933333333333334,599,893,2295
929,30.966666666666665,585,909,1791
930,31.0,580,918,2162
931,31.033333333333335,582,917,2232
932,31.066666666666666,581,917,2237
933,31.1,581,918,2236
934,31.133333333333333,581,918,2175
935,31.166666666666668,581,918,2147
936,31.2,581,918,2119
937,31.233333333333334,581,918,2107
938,31.266666666666666,580,918,2012
939,31.3,579,917,2170
940,31.333333333333332,578,914,2185
941,31.366666666666667,574,910,2315
942,31.4,568,904,2437
943,31.433333333333334,553,904,2449
944,31.466666666666665,533,908,2405
945,31.5,535,911,1996
946,31.533333333333335,508,925,1984
947,31.566666666666666,485,929,1693
948,31.6,417,973,862
949,31.633333333333333,411,975,849
950,31.666666666666668,422,976,1158
951,31.7,423,976,1185
952,31.733333333333334,427,977,1235
953,31.766666666666666,428,977,1308
954,31.8,428,977,1364
955,31.833333333333332,425,977,1155
956,31.866666666666667,427,977,1250
957,31.9,429,977,1419
958,31.933333333333334,426,977,1144
959,31.966666666666665,427,974,1109
960,32.0,441,971,1023
961,32.03333333333333,467,976,430
962,32.06666666666667,544,934,697
963,32.1,545,931,563
964,32.13333333333333,591,931,698
965,32.166666666666664,632,930,672
966,32.2,673,928,567
967,32.233333333333334,694,921,814
968,32.266666666666666,722,920,408
969,32.3,722,920,394
970,32.333333333333336,741,907,1279
971,32.36666666666667,740,908,1262
972,32.4,740,908,1296
973,32.43333333333333,739,907,1367
974,32.46666666666667,740,908,1224
975,32.5,739,907,1344
976,32.53333333333333,738,906,1423
977,32.56666666666667,738,907,1245
978,32.6,738,907,1250
979,32.63333333333333,737,904,1411
980,32.666666666666664,737,904,1435
981,32.7,737,904,1462
982,32.733333333333334,737,903,1510
983,32.766666666666666,738,901,1350
984,32.8,741,896,1521
985,32.833333333333336,744,898,922
986,32.86666666666667,754,887,1241
987,32.9,754,887,1251
988,32.93333333333333,765,878,1295
989,32.96666666666667,770,882,799
990,33.0,797,858,817
991,33.03333333333333,800,861,1194
992,33.06666666666667,805,860,1367
993,33.1,805,860,1391
994,33.13333333333333,810,857,1291
995,33.166666666666664,819,856,1026
996,33.2,824,855,842
997,33.233333333333334,826,853,748
998,33.266666666666666,828,849,842
999,33.3,828,848,901
1000,33.333333333333336,830,846,930
1001,33.36666666666667,830,843,913
1002,33.4,829,841,858
1003,33.43333333333333,828,842,835
1004,33.46666666666667,828,842,830
1005,33.5,828,842,841
1006,33.53333333333333,828,842,870
1007,33.56666666666667,829,842,837
1008,33.6,829,842,848
1009,33.63333333333333,829,841,832
1010,33.666666666666664,829,840,879
1011,33.7,829,840,883
1012,33.733333333333334,830,838,956
1013,33.766666666666666,838,834,1149
1014,33.8,856,833,1101
1015,33.833333333333336,881,806,622
1016,33.86666666666667,881,805,674
1017,33.9,883,803,766
1018,33.93333333333333,889,803,906
1019,33.96666666666667,903,807,760
1020,34.0,919,810,813
1021,34.03333333333333,927,818,606
1022,34.06666666666667,928,817,735
1023,34.1,927,820,590
1024,34.13333333333333,927,820,562
1025,34.166666666666664,927,820,556
1026,34.2,928,820,540
1027,34.233333333333334,926,820,522
1028,34.266666666666666,926,819,612
1029,34.3,922,822,384
1030,34.333333333333336,904,823,413
1031,34.36666666666667,871,826,507
1032,34.4,836,829,752
1033,34.43333333333333,799,834,408
1034,34.46666666666667,798,835,356
1035,34.5,759,837,438
1036,34.53333333333333,735,840,464
1037,34.56666666666667,667,838,1190
1038,34.6,650,845,1671
1039,34.63333333333333,610,855,1384
1040,34.666666666666664,610,854,1475
1041,34.7,584,855,2001
1042,34.733333333333334,549,852,2010
1043,34.766666666666666,521,845,2191
1044,34.8,487,844,1442
1045,34.833333333333336,464,846,1368
1046,34.86666666666667,466,846,1642
1047,34.9,455,854,1913
1048,34.93333333333333,449,879,2088
1049,34.96666666666667,435,893,2489
1050,35.0,435,897,2041
1051,35.03333333333333,436,896,2071
1052,35.06666666666667,436,897,2113
1053,35.1,436,896,2183
1054,35.13333333333333,435,896,2214
1055,35.166666666666664,434,896,2018
1056,35.2,434,896,2008
1057,35.233333333333334,434,896,2033
1058,35.266666666666666,434,896,2041
1059,35.3,434,896,2036
1060,35.333333333333336,434,896,2103
1061,35.36666666666667,434,895,2128
1062,35.4,433,892,2246
1063,35.43333333333333,443,877,2128
1064,35.46666666666667,442,876,1948
1065,35.5,459,868,1589
1066,35.53333333333333,490,869,1576
1067,35.56666666666667,534,878,2470
1068,35.6,566,878,2003
1069,35.63333333333333,633,857,1735
1070,35.666666666666664,632,853,1983
1071,35.7,669,850,1966
1072,35.733333333333334,707,843,1643
1073,35.766666666666666,740,836,1996
1074,35.8,762,828,975
1075,35.833333333333336,799,835,818
1076,35.86666666666667,798,835,878
1077,35.9,816,839,1226
1078,35.93333333333333,832,850,1336
1079,35.96666666666667,838,854,1186
1080,36.0,839,854,1190
1081,36.03333333333333,839,854,1190
1082,36.06666666666667,839,854,1196
1083,36.1,839,853,1191
1084,36.13333333333333,838,851,1245
1085,36.166666666666664,839,845,1319
1086,36.2,841,841,1563
